Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000032680	15	0	7	2	3	7	10
ENSMUSG00000088139	0	1	0	0	0	0	2
ENSMUSG00000127410	0	1	4	0	3	5	1
ENSMUSG00000083230	0	0	0	0	0	1	0
ENSMUSG00000074681	8	0	0	1	0	1	6
ENSMUSG00000082689	0	2	0	0	0	0	6
ENSMUSG00000049560	5	8	10	0	2	5	1
ENSMUSG00000027468	1	0	5	0	0	6	10
ENSMUSG00000142969	3	1	4	0	0	4	12
ENSMUSG00000074680	3	2	2	0	8	1	2
ENSMUSG00000074679	4	3	6	0	0	3	2
ENSMUSG00000044249	0	0	4	0	0	0	2
ENSMUSG00000084935	10	8	18	3	3	13	12
ENSMUSG00000090485	1	10	1	0	0	0	4
ENSMUSG00000056544	3	0	1	0	0	0	0
ENSMUSG00000050645	1	5	0	4	0	0	1
ENSMUSG00000118649	0	0	1	0	0	3	0
ENSMUSG00000138940	0	0	6	0	0	1	2
ENSMUSG00000062124	3	2	7	0	0	0	0
ENSMUSG00000044863	0	0	0	2	0	0	0
ENSMUSG00000089684	1	0	8	0	0	0	0
ENSMUSG00000138896	5	2	6	0	0	8	8
ENSMUSG00000074678	1	3	4	5	2	0	1
ENSMUSG00000000359	6	35	6	45	20	10	12
ENSMUSG00000138985	3	0	4	0	1	0	1
ENSMUSG00000087148	15	12	13	8	18	7	16
ENSMUSG00000019188	353	854	698	1642	1240	252	540
ENSMUSG00000142078	2	2	3	0	7	4	7
ENSMUSG00000042814	5	17	6	20	21	6	10
ENSMUSG00000142034	4	3	1	10	15	5	2
ENSMUSG00000131779	5	0	0	0	0	0	0
ENSMUSG00000042745	18	98	46	62	87	23	72
ENSMUSG00000082318	0	0	1	1	3	1	1
ENSMUSG00000009876	14	44	28	33	86	7	21
ENSMUSG00002074868	1	0	0	0	0	0	3
ENSMUSG00000133659	5	0	0	3	4	0	7
ENSMUSG00000007659	669	1656	2355	5006	3208	590	1675
ENSMUSG00000128466	2	7	2	20	7	0	2
ENSMUSG00000027469	257	576	764	1405	1254	181	480
ENSMUSG00000093746	0	0	1	0	3	0	3
ENSMUSG00000122160	0	0	1	0	0	0	0
ENSMUSG00000027470	227	1431	115	992	581	112	1317
ENSMUSG00000128731	3	3	4	0	0	5	4
ENSMUSG00000074676	4	24	7	7	23	8	21
ENSMUSG00000042662	8	13	2	2	7	6	7
ENSMUSG00000074673	11	9	17	1	2	9	17
ENSMUSG00000089898	3	7	4	4	3	5	0
ENSMUSG00000027472	151	259	199	473	369	124	223
ENSMUSG00000123343	15	7	3	5	4	4	13
ENSMUSG00000042631	9	0	3	0	1	0	0
ENSMUSG00000027474	25	89	36	64	47	13	35
ENSMUSG00000122304	4	0	7	4	5	5	2
ENSMUSG00000003283	332	568	750	1623	1082	173	491
ENSMUSG00000138212	4	2	3	0	2	2	1
ENSMUSG00000138170	4	5	10	4	4	5	4
ENSMUSG00002075309	0	0	0	0	0	0	0
ENSMUSG00000138252	3	0	0	0	1	4	1
ENSMUSG00000068040	188	479	457	610	713	133	334
ENSMUSG00000074671	39	81	103	143	126	45	55
ENSMUSG00000051413	171	299	389	671	635	148	332
ENSMUSG00000046020	112	188	170	203	212	107	181
ENSMUSG00000134889	2	1	4	3	1	0	10
ENSMUSG00000126172	1	5	0	0	1	0	2
ENSMUSG00000126098	12	10	16	24	11	12	15
ENSMUSG00000027475	82	159	132	350	243	98	152
ENSMUSG00000126212	0	0	0	1	0	1	0
ENSMUSG00000126133	1	0	0	6	0	0	1
ENSMUSG00000073236	21	55	94	86	139	45	49
ENSMUSG00000129004	4	4	0	1	2	0	3
ENSMUSG00000042548	247	390	348	564	710	129	357
ENSMUSG00000061411	86	91	70	283	154	42	137
ENSMUSG00000082283	0	0	4	3	1	0	0
ENSMUSG00000129681	0	0	0	0	2	0	0
ENSMUSG00000079001	9	2	4	1	3	3	1
ENSMUSG00000134500	2	0	0	0	0	0	3
ENSMUSG00000134460	3	1	0	2	0	0	1
ENSMUSG00000134581	3	0	0	1	0	1	1
ENSMUSG00000134423	0	0	1	0	0	0	2
ENSMUSG00000121925	1	0	2	1	2	1	0
ENSMUSG00000133795	2	1	6	1	6	0	5
ENSMUSG00000056941	149	286	238	600	353	75	209
ENSMUSG00000079000	0	0	4	1	0	0	0
ENSMUSG00000027478	43	72	116	133	112	45	89
ENSMUSG00000132936	2	2	7	1	0	0	4
ENSMUSG00000082079	12	4	10	16	9	5	23
ENSMUSG00000126635	3	0	2	1	4	4	6
ENSMUSG00000027479	716	1318	1520	2612	2129	458	1200
ENSMUSG00000139485	0	4	1	2	0	2	4
ENSMUSG00000044083	30	8	21	15	21	12	20
ENSMUSG00000083097	11	22	16	25	20	10	11
ENSMUSG00000027480	1	0	9	1	6	8	5
ENSMUSG00000027481	13	3	1	0	3	6	10
ENSMUSG00000068009	12	0	1	1	0	3	0
ENSMUSG00000068008	8	4	9	8	3	10	14
ENSMUSG00000074665	11	1	11	1	0	6	3
ENSMUSG00000078998	9	2	6	1	3	6	10
ENSMUSG00000042459	7	10	20	5	6	18	17
ENSMUSG00000118490	0	6	4	3	2	7	1
ENSMUSG00000096084	2	0	3	0	0	5	5
ENSMUSG00000133050	2	1	2	0	4	2	11
ENSMUSG00000133094	0	1	5	0	3	2	9
ENSMUSG00000081013	0	0	7	0	0	0	0
ENSMUSG00000133136	0	2	5	1	0	1	2
ENSMUSG00000027482	4	3	12	1	2	4	5
ENSMUSG00000027483	13	13	3	1	0	1	11
ENSMUSG00000027484	13	0	10	0	3	2	3
ENSMUSG00000027485	29	7	8	5	12	5	9
ENSMUSG00000122265	1	0	0	1	2	2	10
ENSMUSG00000038572	9	6	4	0	18	2	6
ENSMUSG00000067998	8	2	10	1	0	15	12
ENSMUSG00000083732	0	0	5	2	1	8	2
ENSMUSG00000122186	6	5	2	1	3	7	8
ENSMUSG00000067996	10	3	17	2	6	6	5
ENSMUSG00000027487	37	96	62	149	69	29	42
ENSMUSG00000122225	8	5	2	6	0	3	8
ENSMUSG00000027488	137	550	165	370	320	99	420
ENSMUSG00000129354	10	5	13	2	3	6	16
ENSMUSG00000129388	21	9	15	5	6	19	24
ENSMUSG00000038533	170	401	401	583	623	101	376
ENSMUSG00000027489	11	6	12	28	27	7	39
ENSMUSG00000038523	3	15	2	8	5	1	3
ENSMUSG00000078129	2	0	0	0	3	9	5
ENSMUSG00000027490	133	365	411	667	614	137	252
ENSMUSG00000000876	61	216	104	223	210	28	110
ENSMUSG00000097602	8	2	9	0	2	5	5
ENSMUSG00000059842	17	28	41	65	57	12	32
ENSMUSG00000085483	15	47	69	86	100	37	55
ENSMUSG00000131149	1	0	0	0	2	1	1
ENSMUSG00000038467	33	145	72	136	123	26	81
ENSMUSG00000082064	1	0	2	3	6	4	0
ENSMUSG00000083975	0	0	0	0	0	0	0
ENSMUSG00000085691	4	0	6	0	7	0	3
ENSMUSG00000133088	10	4	26	5	10	18	19
ENSMUSG00000098640	4	2	11	2	8	0	4
ENSMUSG00000133128	0	0	2	0	1	0	6
ENSMUSG00000027593	70	164	158	260	250	36	170
ENSMUSG00000027596	2	8	1	3	1	2	4
ENSMUSG00000074656	107	192	136	303	214	92	192
ENSMUSG00000133691	0	0	0	0	1	3	5
ENSMUSG00000128134	2	3	4	0	0	5	5
ENSMUSG00000084897	4	2	7	0	5	3	2
ENSMUSG00000142814	5	3	0	1	0	3	0
ENSMUSG00000027597	109	184	240	506	342	29	154
ENSMUSG00000109877	21	4	10	10	5	6	16
ENSMUSG00000087254	0	0	4	0	0	1	3
ENSMUSG00000138802	0	1	1	0	0	1	4
ENSMUSG00000133348	1	0	0	0	0	0	0
ENSMUSG00000027598	330	799	584	1284	1355	256	669
ENSMUSG00000082596	4	7	7	7	11	2	9
ENSMUSG00000047459	162	315	234	470	393	71	187
ENSMUSG00000139617	12	1	14	20	6	10	9
ENSMUSG00000027602	162	736	222	499	412	107	442
ENSMUSG00000038383	102	222	222	333	251	90	204
ENSMUSG00000076216	0	3	0	0	0	1	3
ENSMUSG00000038375	367	1766	972	1224	1670	347	1151
ENSMUSG00000038369	238	460	316	548	512	129	370
ENSMUSG00000080237	8	9	8	1	4	3	15
ENSMUSG00000131510	5	3	0	0	2	0	1
ENSMUSG00000083341	0	0	0	0	3	0	0
ENSMUSG00000027603	15	42	18	21	19	9	25
ENSMUSG00000027605	163	298	235	409	304	122	237
ENSMUSG00000093624	6	2	3	13	0	2	1
ENSMUSG00000093687	0	2	0	3	0	4	1
ENSMUSG00000086529	1	4	7	3	0	3	1
ENSMUSG00000027610	79	135	148	316	244	69	122
ENSMUSG00000085317	2	1	0	0	4	0	2
ENSMUSG00000085010	0	0	0	0	3	1	2
ENSMUSG00000087616	2	5	2	1	3	0	1
ENSMUSG00000074652	10	25	6	7	12	8	8
ENSMUSG00000076312	0	0	0	0	0	0	0
ENSMUSG00000038324	448	1300	1155	2447	1818	301	1038
ENSMUSG00000088695	0	2	1	1	4	0	2
ENSMUSG00000141335	1	2	4	1	1	1	6
ENSMUSG00000141293	0	1	2	6	5	5	3
ENSMUSG00000038312	177	378	396	951	546	94	293
ENSMUSG00000133411	2	0	3	3	1	3	0
ENSMUSG00000027611	4	23	12	13	28	6	15
ENSMUSG00000027612	13	7	19	3	5	13	2
ENSMUSG00000143341	0	0	5	0	0	2	10
ENSMUSG00000074649	31	102	66	100	64	19	61
ENSMUSG00000027613	158	352	237	681	470	74	280
ENSMUSG00000086754	4	0	2	0	7	0	0
ENSMUSG00000074647	10	0	7	2	2	0	2
ENSMUSG00000005882	114	305	224	356	331	100	326
ENSMUSG00000139205	5	5	3	5	0	0	7
ENSMUSG00000139283	4	4	2	1	1	3	1
ENSMUSG00000139244	1	1	2	3	0	6	2
ENSMUSG00000078972	0	0	2	0	0	0	1
ENSMUSG00000038259	5	6	4	7	3	1	1
ENSMUSG00000137883	3	0	0	0	0	0	0
ENSMUSG00000038241	145	301	320	633	460	99	255
ENSMUSG00000074646	31	11	35	12	32	24	18
ENSMUSG00000005881	223	679	427	905	808	145	374
ENSMUSG00000013338	25	10	6	4	2	9	15
ENSMUSG00000081002	0	1	0	6	0	1	3
ENSMUSG00000131574	0	1	0	0	2	1	0
ENSMUSG00000038180	19	23	7	8	14	18	19
ENSMUSG00000074643	7	6	7	15	12	4	15
ENSMUSG00000098950	0	0	0	0	0	0	0
ENSMUSG00000103285	15	28	26	42	40	46	31
ENSMUSG00000089824	89	221	213	361	364	81	166
ENSMUSG00000027618	152	438	345	690	562	105	297
ENSMUSG00000067847	88	173	70	127	182	49	79
ENSMUSG00000027620	598	1539	1086	2378	1933	790	1144
ENSMUSG00000131611	20	42	18	56	35	21	42
ENSMUSG00000133138	1	3	1	8	5	1	2
ENSMUSG00000038116	115	247	193	320	246	96	203
ENSMUSG00000133097	1	0	0	0	0	0	0
ENSMUSG00000046229	58	304	63	266	151	33	94
ENSMUSG00000038085	28	62	41	85	61	20	43
ENSMUSG00000081751	2	1	0	3	0	0	0
ENSMUSG00002076828	0	0	0	0	0	0	0
ENSMUSG00000085546	20	9	24	15	7	6	12
ENSMUSG00000082321	30	42	46	80	61	5	32
ENSMUSG00000087323	0	0	0	0	0	2	0
ENSMUSG00000139458	6	3	6	4	1	1	5
ENSMUSG00002076826	0	0	2	1	0	0	0
ENSMUSG00000084017	0	0	0	0	0	0	0
ENSMUSG00000102869	452	1174	749	1657	1524	209	868
ENSMUSG00000139502	4	0	13	0	3	5	5
ENSMUSG00000061272	0	5	3	0	0	0	1
ENSMUSG00002075083	0	0	0	0	0	0	0
ENSMUSG00000027624	82	98	101	227	162	49	102
ENSMUSG00000139580	3	3	0	0	0	0	1
ENSMUSG00000086872	7	0	4	3	5	4	1
ENSMUSG00000085524	0	0	0	0	5	0	1
ENSMUSG00000139541	1	0	3	0	5	3	0
ENSMUSG00000137606	0	0	2	0	0	0	1
ENSMUSG00000027628	100	202	180	393	313	76	187
ENSMUSG00000055494	9	0	6	3	11	4	2
ENSMUSG00000087508	8	0	4	0	0	3	9
ENSMUSG00000061689	275	641	389	861	712	158	489
ENSMUSG00000083498	5	0	10	5	2	10	6
ENSMUSG00000126391	1	0	0	2	1	0	0
ENSMUSG00000126434	2	0	2	1	1	0	1
ENSMUSG00000131302	0	0	0	0	1	0	0
ENSMUSG00000086638	6	3	7	11	3	5	14
ENSMUSG00000139190	7	7	5	2	11	9	7
ENSMUSG00000087179	43	47	92	73	46	50	98
ENSMUSG00000067818	609	1131	666	2360	1258	298	780
ENSMUSG00000082196	0	0	0	0	0	0	0
ENSMUSG00000062175	2	1	8	6	5	0	0
ENSMUSG00000085741	20	77	32	57	41	24	25
ENSMUSG00000102323	11	2	6	17	4	11	11
ENSMUSG00000074629	30	70	27	80	64	26	43
ENSMUSG00002075925	0	0	0	0	0	0	2
ENSMUSG00000027637	96	305	305	648	425	87	186
ENSMUSG00000027636	75	52	82	303	132	34	95
ENSMUSG00000080880	4	1	9	6	0	0	4
ENSMUSG00000083831	0	0	4	0	2	0	5
ENSMUSG00000130404	1	0	5	3	2	2	6
ENSMUSG00000081616	0	0	0	0	0	0	0
ENSMUSG00000027634	175	413	450	650	550	147	409
ENSMUSG00002074935	2	0	1	1	1	0	4
ENSMUSG00000134890	4	1	0	0	0	1	9
ENSMUSG00000082163	12	26	42	90	56	10	18
ENSMUSG00000027635	66	166	228	334	320	86	133
ENSMUSG00000055485	138	229	140	262	287	50	169
ENSMUSG00000074628	0	6	1	5	2	3	12
ENSMUSG00000027639	463	841	999	2050	1609	345	798
ENSMUSG00000027641	249	521	527	1200	1129	123	471
ENSMUSG00000084113	6	16	9	8	10	3	6
ENSMUSG00000142757	5	7	23	10	9	11	12
ENSMUSG00000074627	18	19	58	7	22	24	42
ENSMUSG00000027642	888	2029	2035	4378	3438	365	1414
ENSMUSG00000027643	3	0	2	0	0	1	0
ENSMUSG00000142939	7	1	2	9	0	7	8
ENSMUSG00000063019	90	159	109	283	160	46	120
ENSMUSG00000027646	220	392	208	756	409	78	218
ENSMUSG00000137000	2	0	0	0	0	0	0
ENSMUSG00000124749	3	4	4	3	0	5	0
ENSMUSG00000136071	0	0	1	0	1	4	3
ENSMUSG00000136193	0	0	1	2	0	1	1
ENSMUSG00000081740	2	15	5	6	11	0	5
ENSMUSG00000082329	0	0	0	0	0	0	0
ENSMUSG00000136038	0	1	4	0	0	0	0
ENSMUSG00000087445	2	5	4	6	3	9	13
ENSMUSG00000067787	114	232	188	382	293	63	217
ENSMUSG00000067786	19	121	27	41	22	19	32
ENSMUSG00002075463	0	0	0	0	0	0	0
ENSMUSG00000120882	0	2	3	0	1	3	5
ENSMUSG00000137467	3	6	1	0	1	3	4
ENSMUSG00000087547	3	0	8	8	8	10	6
ENSMUSG00000136472	3	0	1	0	0	0	10
ENSMUSG00000129528	4	1	3	0	0	1	4
ENSMUSG00000127245	10	7	6	4	4	3	10
ENSMUSG00000135163	2	0	0	0	0	2	0
ENSMUSG00000077290	0	0	0	0	0	0	1
ENSMUSG00000084417	0	0	1	0	0	0	0
ENSMUSG00000027649	112	318	260	620	466	107	177
ENSMUSG00000140009	5	0	4	0	1	1	0
ENSMUSG00000139977	4	0	0	0	0	1	4
ENSMUSG00000062846	0	0	0	1	0	4	0
ENSMUSG00000134327	0	0	0	0	0	0	0
ENSMUSG00000037843	0	0	0	0	1	1	1
ENSMUSG00000027650	125	297	329	614	529	116	271
ENSMUSG00000027651	174	434	435	776	742	140	380
ENSMUSG00000100860	2	4	3	1	5	0	6
ENSMUSG00000037820	389	1184	881	1823	1037	174	602
ENSMUSG00000092283	0	0	0	0	0	0	0
ENSMUSG00000128719	0	0	0	0	0	0	0
ENSMUSG00000125792	1	1	2	4	0	4	3
ENSMUSG00000132987	4	5	2	0	0	5	4
ENSMUSG00000037813	20	25	30	12	35	18	32
ENSMUSG00000078957	3	0	2	2	2	0	0
ENSMUSG00000098765	0	0	0	0	0	0	0
ENSMUSG00000143084	2	4	0	0	0	0	0
ENSMUSG00000052922	1	3	0	0	0	6	8
ENSMUSG00000016024	229	423	542	834	786	106	315
ENSMUSG00000137421	0	0	1	0	0	0	0
ENSMUSG00000085385	58	118	50	133	94	40	93
ENSMUSG00000065362	0	0	0	0	0	0	0
ENSMUSG00000064995	0	0	0	0	0	0	0
ENSMUSG00000064405	0	0	0	0	0	0	0
ENSMUSG00000137006	9	0	3	0	0	2	0
ENSMUSG00000044349	46	86	33	79	29	25	94
ENSMUSG00000065840	0	0	0	0	0	0	0
ENSMUSG00000064585	0	0	0	0	0	0	2
ENSMUSG00000136710	10	10	17	6	2	14	17
ENSMUSG00000136670	17	13	11	13	13	22	15
ENSMUSG00000083168	0	0	0	0	0	0	0
ENSMUSG00000083715	0	1	0	1	0	1	2
ENSMUSG00000027652	176	285	329	456	423	165	275
ENSMUSG00000125910	10	5	11	10	9	6	17
ENSMUSG00000081800	1	4	3	0	0	0	0
ENSMUSG00000084644	1	1	12	4	0	0	0
ENSMUSG00000135970	0	0	0	8	1	0	3
ENSMUSG00000044405	3	4	0	12	2	1	6
ENSMUSG00000074625	21	0	5	2	6	3	7
ENSMUSG00000086496	10	15	28	12	13	22	22
ENSMUSG00000037771	2	3	4	5	0	2	0
ENSMUSG00000087563	0	0	0	0	0	0	0
ENSMUSG00000140651	2	0	0	0	0	0	1
ENSMUSG00000037761	72	141	121	237	178	38	123
ENSMUSG00000093120	2	0	0	0	0	0	0
ENSMUSG00000037754	105	105	115	202	138	67	69
ENSMUSG00002075033	0	0	0	0	3	0	2
ENSMUSG00000027654	70	95	180	269	179	42	75
ENSMUSG00000027655	72	171	153	206	119	51	116
ENSMUSG00000128132	2	0	0	1	2	0	0
ENSMUSG00000124809	0	0	3	0	0	2	0
ENSMUSG00000122801	0	0	0	0	0	0	0
ENSMUSG00000126718	7	6	23	16	4	10	4
ENSMUSG00002074934	6	0	1	0	0	0	0
ENSMUSG00000119093	0	0	0	0	0	0	0
ENSMUSG00000143976	3	4	8	2	3	10	8
ENSMUSG00000083913	0	0	0	0	0	0	2
ENSMUSG00000140701	8	0	17	3	6	9	18
ENSMUSG00000083451	0	0	12	0	2	0	3
ENSMUSG00000081215	7	3	8	3	3	5	5
ENSMUSG00000086558	1	0	4	0	0	6	1
ENSMUSG00000085198	16	10	20	9	8	13	23
ENSMUSG00000083329	1	1	3	0	0	3	3
ENSMUSG00000086653	2	3	4	0	5	3	10
ENSMUSG00000127196	2	0	3	0	0	1	2
ENSMUSG00000137708	1	2	10	2	0	5	4
ENSMUSG00000137788	1	2	1	0	0	7	0
ENSMUSG00000137748	0	0	5	3	0	1	1
ENSMUSG00000127321	0	2	1	0	0	1	0
ENSMUSG00000074623	5	6	5	4	9	0	14
ENSMUSG00000120859	1	8	3	5	5	0	6
ENSMUSG00000074622	319	890	582	2014	931	217	610
ENSMUSG00000127293	0	0	3	0	0	0	0
ENSMUSG00000135442	5	1	6	4	6	5	9
ENSMUSG00000078956	28	23	33	36	19	32	38
ENSMUSG00000135650	2	0	0	0	0	0	0
ENSMUSG00000135534	6	1	3	0	2	0	3
ENSMUSG00000135572	1	1	2	2	0	1	3
ENSMUSG00000135680	0	0	0	4	9	2	9
ENSMUSG00000078955	6	0	3	0	5	3	4
ENSMUSG00002076125	1	1	5	1	0	0	1
ENSMUSG00000070544	268	420	467	721	695	288	427
ENSMUSG00000135486	26	14	57	26	39	30	48
ENSMUSG00000016933	191	573	309	515	586	127	298
ENSMUSG00000098889	6	7	6	8	1	3	9
ENSMUSG00000035877	152	403	341	349	586	119	282
ENSMUSG00000134283	0	0	0	1	1	2	1
ENSMUSG00000085303	7	8	21	2	10	13	5
ENSMUSG00000081854	1	1	1	0	0	1	9
ENSMUSG00000127788	0	7	7	3	6	7	11
ENSMUSG00000027412	25	47	46	33	61	59	37
ENSMUSG00000050700	8	38	7	17	16	12	12
ENSMUSG00000134857	2	0	0	0	0	0	0
ENSMUSG00000087147	6	0	2	8	0	5	10
ENSMUSG00000057133	200	402	349	341	409	225	389
ENSMUSG00000077795	4	1	0	1	0	0	7
ENSMUSG00000134290	2	2	2	3	8	9	2
ENSMUSG00000109780	8	8	11	5	8	2	25
ENSMUSG00000125054	6	0	4	1	0	0	6
ENSMUSG00000143288	0	5	6	1	6	3	18
ENSMUSG00000067745	1	0	14	1	0	23	13
ENSMUSG00000085469	1	1	6	0	7	1	5
ENSMUSG00000139057	4	2	13	4	4	9	9
ENSMUSG00000139098	2	6	5	0	0	5	2
ENSMUSG00000081099	0	1	5	0	0	1	1
ENSMUSG00000081151	0	0	0	0	0	0	0
ENSMUSG00000127540	5	5	7	2	1	0	7
ENSMUSG00000087031	1	0	0	0	1	0	1
ENSMUSG00000143233	0	4	5	0	0	3	5
ENSMUSG00000143151	2	10	8	10	5	7	7
ENSMUSG00000143192	7	0	1	0	0	1	0
ENSMUSG00000136701	4	0	3	1	2	0	7
ENSMUSG00000083374	1	0	0	4	0	5	1
ENSMUSG00000100943	1	0	5	3	2	5	2
ENSMUSG00000053141	30	41	84	43	12	60	68
ENSMUSG00000137683	6	6	4	6	2	6	12
ENSMUSG00000133393	3	8	0	1	0	5	2
ENSMUSG00000133060	1	6	1	6	2	0	4
ENSMUSG00000133016	9	9	20	7	4	17	20
ENSMUSG00000084919	1	0	11	1	0	2	2
ENSMUSG00000054457	5	12	2	5	6	3	16
ENSMUSG00000087536	3	3	13	0	0	5	7
ENSMUSG00000077143	0	0	0	0	0	0	1
ENSMUSG00000141694	8	15	12	15	5	22	17
ENSMUSG00000082296	0	0	3	2	0	1	8
ENSMUSG00002076506	0	0	2	0	0	0	1
ENSMUSG00000086030	0	1	0	0	0	0	0
ENSMUSG00000083567	8	4	12	29	16	8	19
ENSMUSG00000125816	0	4	9	1	5	11	11
ENSMUSG00000082514	5	0	6	0	0	2	1
ENSMUSG00000125137	0	11	1	0	0	0	0
ENSMUSG00000016921	395	1036	1270	2079	1665	428	800
ENSMUSG00000035576	15	10	11	19	5	11	9
ENSMUSG00000080962	1	0	0	0	0	4	3
ENSMUSG00000017868	7	11	17	21	5	12	16
ENSMUSG00000017858	131	309	225	551	314	75	154
ENSMUSG00000135167	0	0	0	1	0	0	0
ENSMUSG00000017861	151	352	531	906	842	154	381
ENSMUSG00000099091	0	0	2	0	0	0	0
ENSMUSG00000138594	1	3	7	4	6	6	5
ENSMUSG00000070708	0	0	0	0	0	2	0
ENSMUSG00002076785	0	4	5	0	0	1	3
ENSMUSG00000127948	5	0	0	4	0	0	0
ENSMUSG00000086152	10	5	14	4	3	8	14
ENSMUSG00000086036	0	0	1	1	0	0	0
ENSMUSG00000074607	6	26	10	22	27	8	21
ENSMUSG00000139697	1	2	4	0	0	0	0
ENSMUSG00000017817	98	594	35	220	338	37	572
ENSMUSG00000122543	5	5	2	0	0	8	1
ENSMUSG00000035399	45	57	86	155	139	22	62
ENSMUSG00000099632	7	11	7	2	4	6	9
ENSMUSG00000017943	6	12	6	14	4	5	10
ENSMUSG00000141497	3	3	6	0	0	2	3
ENSMUSG00000048486	65	237	54	211	189	47	217
ENSMUSG00000053353	8	2	4	10	1	2	4
ENSMUSG00000046840	4	5	10	2	4	5	9
ENSMUSG00000078949	4	2	11	6	6	12	11
ENSMUSG00000017950	14	7	17	9	7	4	4
ENSMUSG00000088408	0	0	0	0	0	2	0
ENSMUSG00000140948	2	0	1	4	2	0	1
ENSMUSG00000017679	201	460	444	672	579	130	302
ENSMUSG00000017707	2412	4795	4498	9982	8894	891	3958
ENSMUSG00000058812	6	6	16	11	14	6	11
ENSMUSG00000035268	147	404	358	542	589	157	309
ENSMUSG00000087129	29	24	31	21	36	18	26
ENSMUSG00000017697	47	95	102	217	171	26	71
ENSMUSG00000139680	7	4	10	0	4	6	9
ENSMUSG00000143740	0	0	0	2	0	0	0
ENSMUSG00000027656	91	279	161	267	196	38	115
ENSMUSG00000035238	3	0	0	2	6	0	1
ENSMUSG00000035226	10	24	7	3	10	0	21
ENSMUSG00000018326	715	1924	1646	3193	2410	487	1162
ENSMUSG00000054582	12	15	19	15	9	17	5
ENSMUSG00000018322	160	457	363	645	443	94	232
ENSMUSG00000127204	0	2	7	1	4	0	0
ENSMUSG00000018209	374	439	393	815	1166	168	397
ENSMUSG00000085538	12	7	17	6	7	8	7
ENSMUSG00002076528	0	0	0	0	0	0	3
ENSMUSG00000040164	15	8	6	11	6	6	5
ENSMUSG00000142687	4	4	18	6	4	9	5
ENSMUSG00000040154	6	3	6	0	12	3	6
ENSMUSG00000085649	7	5	5	4	5	11	16
ENSMUSG00000042845	2	0	3	1	6	3	2
ENSMUSG00000051769	1	0	0	0	1	4	2
ENSMUSG00000131918	1	0	0	0	1	6	5
ENSMUSG00000018211	2	1	7	0	0	3	0
ENSMUSG00000040132	3	3	11	0	5	10	14
ENSMUSG00000050383	5	4	5	0	4	1	7
ENSMUSG00000016998	7	0	11	3	4	4	2
ENSMUSG00000017003	5	3	5	2	4	1	7
ENSMUSG00000017000	9	0	10	2	2	8	8
ENSMUSG00000017004	7	0	9	1	0	5	9
ENSMUSG00000017002	309	528	268	1067	696	139	352
ENSMUSG00000098489	1	0	1	6	4	1	0
ENSMUSG00000016995	22	42	81	31	45	18	38
ENSMUSG00000017007	26	21	24	12	3	6	4
ENSMUSG00000017009	219	754	527	684	791	234	410
ENSMUSG00000045503	117	313	210	370	273	95	151
ENSMUSG00000085760	3	2	4	9	5	4	0
ENSMUSG00000090996	0	0	0	0	0	0	0
ENSMUSG00000130043	10	4	3	0	9	0	15
ENSMUSG00000017720	6	5	5	2	8	4	7
ENSMUSG00000017734	24	39	37	23	27	8	31
ENSMUSG00000137503	3	0	0	1	2	2	5
ENSMUSG00000017721	60	161	184	289	232	41	104
ENSMUSG00000121248	2	0	0	2	0	1	0
ENSMUSG00000086179	1	8	11	6	1	3	9
ENSMUSG00000125521	4	12	16	5	4	11	18
ENSMUSG00000125560	0	0	0	0	0	4	3
ENSMUSG00000017723	1	3	0	0	0	2	0
ENSMUSG00000074596	0	0	4	0	0	2	0
ENSMUSG00000074595	1	0	2	0	2	1	1
ENSMUSG00000017733	1	0	3	2	0	3	0
ENSMUSG00000070533	8	6	9	3	14	6	7
ENSMUSG00000065797	0	0	0	0	0	0	0
ENSMUSG00000070531	2	1	2	0	2	0	7
ENSMUSG00000077671	0	0	0	0	0	0	1
ENSMUSG00000070530	1	0	4	0	4	0	0
ENSMUSG00000122892	0	0	8	0	1	3	3
ENSMUSG00000083740	3	0	1	0	0	6	5
ENSMUSG00000074594	2	4	2	0	3	9	5
ENSMUSG00000070529	0	0	0	0	0	2	0
ENSMUSG00000078940	1	3	1	0	0	0	3
ENSMUSG00000067704	4	0	6	0	4	3	9
ENSMUSG00000017310	2	2	6	0	1	0	2
ENSMUSG00000074593	0	2	2	1	0	4	0
ENSMUSG00000076434	28	17	29	19	23	8	29
ENSMUSG00000017299	91	251	229	409	334	65	201
ENSMUSG00000086453	14	20	26	31	53	21	22
ENSMUSG00002075137	1	4	2	4	1	2	2
ENSMUSG00000001403	290	924	1034	1975	1633	334	729
ENSMUSG00000017300	254	1095	66	555	455	142	901
ENSMUSG00000050373	83	266	131	173	204	79	144
ENSMUSG00000017307	59	90	118	277	213	61	121
ENSMUSG00000045822	16	37	29	67	53	27	28
ENSMUSG00000131993	0	0	0	0	0	0	0
ENSMUSG00000017764	73	112	137	206	138	40	100
ENSMUSG00000017767	1	0	13	0	0	0	3
ENSMUSG00000132035	0	0	0	0	0	0	0
ENSMUSG00000039873	11	54	28	37	31	6	54
ENSMUSG00000017760	917	1990	1425	3741	2451	440	1280
ENSMUSG00000017754	236	636	277	689	514	90	325
ENSMUSG00000138282	0	0	0	0	0	0	2
