Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000100297	0	0	0	0	0	7	0
ENSMUSG00000132856	11	1	5	17	11	11	21
ENSMUSG00002075161	3	1	5	2	3	2	3
ENSMUSG00000024505	76	116	119	216	217	73	131
ENSMUSG00000138627	4	14	11	10	4	3	9
ENSMUSG00000087020	24	20	29	26	29	41	33
ENSMUSG00000143417	8	5	8	1	8	10	11
ENSMUSG00000100134	8	13	33	18	4	15	28
ENSMUSG00000037416	496	988	984	1233	1276	571	1016
ENSMUSG00000062210	467	952	1103	2363	1614	466	824
ENSMUSG00000123118	31	25	43	46	16	20	31
ENSMUSG00000086600	17	13	23	20	26	18	22
ENSMUSG00000122098	2	0	2	0	2	0	6
ENSMUSG00000024507	383	952	956	1986	1299	227	853
ENSMUSG00000121727	5	14	10	15	13	1	12
ENSMUSG00000085939	0	0	0	0	0	0	0
ENSMUSG00000123557	12	21	29	21	11	10	18
ENSMUSG00000123513	19	17	17	7	1	9	36
ENSMUSG00000117714	0	0	11	5	3	0	1
ENSMUSG00000098058	6	0	5	2	2	0	6
ENSMUSG00000126232	11	5	6	0	1	7	9
ENSMUSG00000118595	1	0	2	0	2	0	3
ENSMUSG00000035420	6	5	23	3	4	14	11
ENSMUSG00000138700	40	22	44	34	23	36	94
ENSMUSG00000048875	39	18	49	38	14	41	40
ENSMUSG00000133699	16	8	11	7	3	17	11
ENSMUSG00000133737	10	0	4	0	0	15	8
ENSMUSG00000118088	3	0	4	0	2	4	4
ENSMUSG00000073565	53	74	56	59	138	48	77
ENSMUSG00000119809	5	0	2	1	1	1	0
ENSMUSG00000077317	0	1	0	0	0	0	0
ENSMUSG00000069379	1	1	0	4	0	4	9
ENSMUSG00000118334	14	10	10	14	3	16	28
ENSMUSG00000118351	5	6	4	9	2	9	9
ENSMUSG00000118046	12	12	16	10	0	6	15
ENSMUSG00000119171	0	0	0	0	5	0	3
ENSMUSG00000137910	4	1	0	0	0	4	4
ENSMUSG00000024510	0	0	16	8	1	8	13
ENSMUSG00000024528	96	195	132	224	164	92	157
ENSMUSG00000098000	0	7	16	0	6	8	1
ENSMUSG00000024529	997	4144	4120	2834	7048	1308	2239
ENSMUSG00000118365	7	20	20	17	19	22	36
ENSMUSG00000046886	14	7	26	12	3	19	12
ENSMUSG00000140148	3	2	25	6	5	7	9
ENSMUSG00000024532	8	0	5	3	9	7	5
ENSMUSG00000140109	12	1	15	2	2	10	20
ENSMUSG00000053624	8	4	16	11	3	14	31
ENSMUSG00000024534	85	190	115	87	147	88	178
ENSMUSG00000136406	18	19	9	10	6	18	18
ENSMUSG00000118407	8	19	13	12	13	3	4
ENSMUSG00000136365	4	0	17	1	6	13	10
ENSMUSG00000135498	5	1	2	0	3	4	7
ENSMUSG00000118195	1	6	5	0	0	0	4
ENSMUSG00000127707	2	0	5	3	0	9	3
ENSMUSG00000120074	9	3	20	10	3	19	27
ENSMUSG00000126629	0	0	3	0	1	2	0
ENSMUSG00000034484	483	1202	1312	2569	1935	399	1008
ENSMUSG00000118240	9	11	2	3	9	25	19
ENSMUSG00000024535	72	156	102	240	210	51	153
ENSMUSG00000024538	388	1567	1132	1037	2006	547	726
ENSMUSG00000069378	5	8	18	4	10	9	20
ENSMUSG00000122326	0	0	9	0	0	0	2
ENSMUSG00000132716	2	0	8	1	6	1	6
ENSMUSG00000131915	1	6	8	9	2	7	15
ENSMUSG00000139646	0	0	6	0	2	0	1
ENSMUSG00000118362	63	41	57	53	45	38	74
ENSMUSG00000135379	8	0	8	1	2	5	9
ENSMUSG00000123870	5	4	19	0	3	1	6
ENSMUSG00000048799	353	769	964	1476	1439	297	665
ENSMUSG00000134470	33	35	39	10	24	35	93
ENSMUSG00000135823	9	1	24	7	4	19	15
ENSMUSG00000135848	5	1	1	2	0	3	5
ENSMUSG00000073563	308	806	856	1125	1218	222	610
ENSMUSG00000069376	12	1	18	11	2	8	12
ENSMUSG00000128407	11	19	33	2	3	7	19
ENSMUSG00000117769	3	3	12	0	2	7	0
ENSMUSG00000135406	9	3	3	8	6	0	12
ENSMUSG00000130790	3	7	30	2	3	8	17
ENSMUSG00000130902	8	9	3	23	2	7	10
ENSMUSG00000130862	15	23	13	4	2	9	20
ENSMUSG00000130827	10	15	18	0	4	10	15
ENSMUSG00000137592	4	7	16	5	0	12	16
ENSMUSG00000096982	96	218	427	533	391	200	258
ENSMUSG00000117881	5	6	9	6	13	7	14
ENSMUSG00000118103	13	30	18	5	7	8	40
ENSMUSG00000142152	11	2	8	5	5	15	17
ENSMUSG00000118154	25	12	24	15	25	24	33
ENSMUSG00000133703	2	0	0	0	1	4	0
ENSMUSG00000138643	5	1	4	0	3	0	1
ENSMUSG00000124787	702	1833	885	2197	2324	479	1127
ENSMUSG00000118307	4	0	0	1	0	0	1
ENSMUSG00000118120	39	50	74	25	26	28	110
ENSMUSG00000140453	14	12	14	8	15	2	9
ENSMUSG00000140418	0	2	2	3	0	0	0
ENSMUSG00000117825	0	2	4	8	3	2	6
ENSMUSG00000125540	11	7	3	2	6	2	23
ENSMUSG00000122121	1	1	2	2	3	7	7
ENSMUSG00000118063	2	0	2	3	0	0	0
ENSMUSG00000052713	124	227	324	365	468	157	307
ENSMUSG00000120640	15	7	4	9	15	16	11
ENSMUSG00000096948	109	122	204	130	161	116	302
ENSMUSG00000125916	20	11	22	25	23	25	12
ENSMUSG00000084521	1	0	0	4	0	0	3
ENSMUSG00000125838	19	12	31	8	21	37	37
ENSMUSG00000125949	0	3	2	2	0	8	4
ENSMUSG00000104521	0	0	0	0	0	0	0
ENSMUSG00000088227	3	0	6	0	0	7	0
ENSMUSG00000131506	8	5	8	0	9	11	12
ENSMUSG00000131470	0	0	0	0	0	0	0
ENSMUSG00000104455	11	1	13	6	11	10	7
ENSMUSG00000127485	5	6	16	0	12	18	11
ENSMUSG00000136388	12	28	47	8	11	46	22
ENSMUSG00000136503	1	3	11	1	2	12	14
ENSMUSG00000103555	11	22	24	24	9	34	20
ENSMUSG00000136465	6	4	10	1	3	0	5
ENSMUSG00000136425	0	2	12	2	1	8	7
ENSMUSG00000092702	8	0	6	0	9	2	1
ENSMUSG00000136240	0	8	8	5	0	5	2
ENSMUSG00000141223	3	1	10	0	6	8	13
ENSMUSG00000138284	70	33	16	27	9	36	34
ENSMUSG00000098119	4	12	7	3	0	4	8
ENSMUSG00000124284	45	21	36	6	5	24	24
ENSMUSG00000124250	8	3	13	2	5	7	8
ENSMUSG00000098007	4	8	24	1	5	13	40
ENSMUSG00000118348	15	1	11	0	1	5	19
ENSMUSG00000118141	15	3	14	4	3	21	17
ENSMUSG00002076978	0	1	6	0	1	2	1
ENSMUSG00000098141	4	8	10	0	0	19	18
ENSMUSG00002075198	4	11	18	3	8	6	14
ENSMUSG00000135004	9	2	4	6	0	3	1
ENSMUSG00000088440	0	0	1	0	6	0	2
ENSMUSG00002075430	2	1	1	0	2	0	1
ENSMUSG00000118137	5	6	5	0	8	13	11
ENSMUSG00000122432	30	18	20	12	16	7	25
ENSMUSG00000117688	1	0	5	0	0	0	3
ENSMUSG00000001700	147	271	292	443	369	89	271
ENSMUSG00000122473	10	4	12	7	4	3	5
ENSMUSG00000053644	157	523	282	535	550	97	302
ENSMUSG00000118186	15	9	12	0	2	12	5
ENSMUSG00000099196	3	0	3	3	2	1	1
ENSMUSG00000008301	117	283	186	350	220	75	200
ENSMUSG00000141531	0	2	17	7	9	12	12
ENSMUSG00000032900	7	20	15	8	5	18	14
ENSMUSG00000117812	5	0	2	1	2	0	2
ENSMUSG00000118153	2	0	7	0	0	6	1
ENSMUSG00000135293	23	5	21	12	3	13	19
ENSMUSG00000118275	6	2	4	0	0	0	4
ENSMUSG00000128238	0	0	0	0	0	0	1
ENSMUSG00000124792	3	10	10	2	2	22	4
ENSMUSG00000024590	494	1176	1870	3361	2517	476	1034
ENSMUSG00000032656	117	211	306	442	429	185	300
ENSMUSG00000087597	11	18	17	7	4	9	10
ENSMUSG00000117917	6	16	23	40	42	27	25
ENSMUSG00000119992	112	188	201	179	198	199	274
ENSMUSG00000024592	103	127	252	364	371	134	220
ENSMUSG00000127395	5	6	3	14	4	10	14
ENSMUSG00000118050	8	1	8	7	2	12	28
ENSMUSG00000118177	13	1	0	0	1	0	0
ENSMUSG00000024593	118	343	218	181	268	167	346
ENSMUSG00000118230	0	4	7	0	6	3	1
ENSMUSG00000118343	2	3	2	0	0	0	3
ENSMUSG00000117802	7	5	9	1	24	16	11
ENSMUSG00000024594	520	1474	1054	1653	1788	432	977
ENSMUSG00000086607	86	40	163	30	62	118	175
ENSMUSG00000117864	54	39	69	14	18	29	65
ENSMUSG00000127502	1	3	0	0	0	0	3
ENSMUSG00000069372	52	87	24	150	9	1	73
ENSMUSG00000127446	1	0	1	1	0	0	2
ENSMUSG00000127530	11	6	1	0	0	0	0
ENSMUSG00000058925	16	9	13	7	13	12	24
ENSMUSG00000118322	4	2	15	1	5	10	5
ENSMUSG00000127569	2	3	3	2	3	1	0
ENSMUSG00000088776	4	0	0	0	0	6	0
ENSMUSG00002074848	0	3	0	3	2	0	2
ENSMUSG00000118391	54	54	113	34	47	92	104
ENSMUSG00000136175	17	4	10	0	19	19	24
ENSMUSG00000024597	231	551	350	625	545	251	545
ENSMUSG00000139300	10	9	9	4	11	4	12
ENSMUSG00000142346	0	0	13	17	0	1	7
ENSMUSG00000024598	190	207	398	160	405	197	263
ENSMUSG00000143578	29	25	30	19	22	31	32
ENSMUSG00002076821	4	0	2	1	0	0	1
ENSMUSG00000123817	4	12	17	6	0	9	16
ENSMUSG00000140873	5	1	9	9	7	0	16
ENSMUSG00000024600	18	20	29	22	44	36	36
ENSMUSG00000077243	0	0	4	3	0	0	0
ENSMUSG00000024601	424	982	956	1967	1370	296	700
ENSMUSG00000139064	15	17	15	4	10	7	24
ENSMUSG00000139107	0	1	5	3	2	4	2
ENSMUSG00000118337	21	27	53	14	19	39	47
ENSMUSG00000053441	216	147	237	81	55	209	278
ENSMUSG00000050875	80	89	61	53	33	100	114
ENSMUSG00000143248	3	1	4	0	4	6	10
ENSMUSG00000143284	4	3	1	2	1	5	7
ENSMUSG00000132081	3	17	10	0	10	6	24
ENSMUSG00000124253	3	8	16	6	6	8	4
ENSMUSG00000058152	140	275	265	221	401	165	252
ENSMUSG00000098287	5	7	7	3	0	4	9
ENSMUSG00002076257	0	0	1	1	0	2	1
ENSMUSG00000118327	0	13	1	10	2	0	8
ENSMUSG00000117701	11	16	26	4	3	29	12
ENSMUSG00000117940	1	2	7	1	1	12	4
ENSMUSG00000117999	3	6	11	0	4	7	9
ENSMUSG00000139611	8	10	10	2	3	15	9
ENSMUSG00002075688	0	0	0	0	0	3	0
ENSMUSG00000118538	18	4	21	0	0	31	18
ENSMUSG00000073555	83	146	143	500	129	82	137
ENSMUSG00000085977	9	15	37	42	19	7	29
ENSMUSG00000130980	1	3	3	6	2	1	9
ENSMUSG00000068606	35	64	36	55	7	21	68
ENSMUSG00000118361	2	2	23	5	17	14	10
ENSMUSG00000090942	103	412	77	391	124	108	353
ENSMUSG00000128351	29	38	33	11	2	23	31
ENSMUSG00000054072	234	376	343	1709	278	158	396
ENSMUSG00000141172	4	8	2	2	0	4	9
ENSMUSG00000143426	46	107	9	91	32	24	85
ENSMUSG00000063388	0	0	0	0	0	0	0
ENSMUSG00000038059	421	750	688	1712	1067	308	697
ENSMUSG00000135899	19	38	37	12	17	15	25
ENSMUSG00000024603	366	737	812	1321	1049	315	801
ENSMUSG00000135962	1	4	8	6	4	3	5
ENSMUSG00000135926	18	12	20	29	28	26	47
ENSMUSG00000024604	176	541	452	966	805	208	450
ENSMUSG00000049173	68	304	29	162	107	36	269
ENSMUSG00000043079	497	2137	521	1397	1010	292	1386
ENSMUSG00000133019	2	1	14	3	4	8	10
ENSMUSG00000131713	1	1	6	0	0	4	8
ENSMUSG00000126151	7	1	15	4	3	8	4
ENSMUSG00000054008	509	1051	571	1337	983	276	836
ENSMUSG00000024608	1298	3309	1287	3989	2990	759	1670
ENSMUSG00000137675	2	9	4	14	6	5	8
ENSMUSG00000080779	0	0	2	0	0	0	1
ENSMUSG00000137713	3	1	5	10	0	2	6
ENSMUSG00000024610	10600	15994	10585	52532	12620	2439	10333
ENSMUSG00000093327	0	10	6	14	4	0	6
ENSMUSG00000024613	315	776	773	2011	1212	211	678
ENSMUSG00000134770	4	7	19	6	17	5	17
ENSMUSG00000137982	0	0	4	0	0	2	0
ENSMUSG00000138075	10	4	1	0	4	4	4
ENSMUSG00000137853	4	0	0	0	0	1	5
ENSMUSG00000036412	26	46	28	66	37	18	18
ENSMUSG00000024617	118	573	81	375	209	57	458
ENSMUSG00000098247	0	0	0	0	0	0	0
ENSMUSG00000098475	1	0	0	0	0	0	0
ENSMUSG00000052026	15	19	19	9	3	26	18
ENSMUSG00000024619	12	0	2	1	7	0	4
ENSMUSG00000141711	0	0	0	0	0	0	0
ENSMUSG00000024620	721	2434	1397	1998	2255	305	1638
ENSMUSG00000024621	3158	6543	4308	13763	6487	851	3318
ENSMUSG00000098389	0	0	2	0	0	1	2
ENSMUSG00000024622	248	575	672	936	1021	276	590
ENSMUSG00000089125	0	2	0	1	0	1	1
ENSMUSG00000034320	274	712	656	1062	752	221	539
ENSMUSG00000024575	23	21	28	16	4	29	54
ENSMUSG00000121779	4	13	8	10	8	5	8
ENSMUSG00000091957	0	0	0	0	0	0	0
ENSMUSG00000138224	2	0	1	0	0	0	0
ENSMUSG00000138260	29	21	26	20	21	26	32
ENSMUSG00000033871	114	353	66	214	152	54	175
ENSMUSG00000138188	24	47	18	41	54	30	56
ENSMUSG00002075787	0	0	0	0	0	0	0
ENSMUSG00000105200	0	0	0	0	0	0	0
ENSMUSG00000138293	0	0	0	0	0	0	0
ENSMUSG00000122329	3	14	6	6	0	3	1
ENSMUSG00000138254	2	4	11	1	5	5	10
ENSMUSG00000118286	0	0	2	4	0	4	2
ENSMUSG00000128252	0	0	2	2	0	4	0
ENSMUSG00000089541	0	0	1	0	2	3	0
ENSMUSG00000118229	28	10	32	9	0	15	31
ENSMUSG00000117713	25	0	24	12	4	20	41
ENSMUSG00000045094	71	67	135	216	298	53	102
ENSMUSG00000024576	1081	3267	2835	5275	4049	1071	2398
ENSMUSG00000098098	52	69	51	34	71	17	70
ENSMUSG00000138535	3	2	6	0	2	15	4
ENSMUSG00000124268	11	16	10	2	3	5	10
ENSMUSG00000120623	23	56	11	24	44	19	35
ENSMUSG00000065592	3	15	2	0	6	0	1
ENSMUSG00000065445	0	1	1	0	2	0	0
ENSMUSG00000097324	100	260	59	180	231	72	204
ENSMUSG00000024578	12	0	9	1	2	4	5
ENSMUSG00000102778	3	0	1	2	6	6	7
ENSMUSG00000024579	63	142	253	455	347	65	147
ENSMUSG00000024580	146	303	387	530	564	158	333
ENSMUSG00000098702	30	40	48	95	99	37	56
ENSMUSG00000033032	126	439	227	558	451	92	393
ENSMUSG00000124130	10	15	9	10	21	17	11
ENSMUSG00000032735	62	295	67	97	122	52	181
ENSMUSG00000125356	14	3	7	0	4	4	6
ENSMUSG00000141760	6	3	5	4	7	4	5
ENSMUSG00000141825	5	0	0	0	0	0	7
ENSMUSG00000141791	2	5	4	0	0	1	13
ENSMUSG00000104035	1	1	0	0	0	0	8
ENSMUSG00000045629	190	406	770	948	1129	252	545
ENSMUSG00000129546	10	2	26	11	21	8	13
ENSMUSG00000134960	37	25	61	19	23	43	48
ENSMUSG00000118370	97	159	221	157	150	93	237
ENSMUSG00000123915	7	1	7	0	5	2	0
ENSMUSG00000123873	1	3	3	0	3	0	15
ENSMUSG00000123946	0	5	3	4	0	4	3
ENSMUSG00000045730	279	613	968	1394	1138	356	670
ENSMUSG00000123835	13	13	48	12	5	13	26
ENSMUSG00000122923	13	25	10	7	11	12	3
ENSMUSG00000141562	11	5	14	3	2	4	18
ENSMUSG00000026322	34	29	57	13	17	37	68
ENSMUSG00000042211	429	1097	1263	2170	1853	406	942
ENSMUSG00000136190	5	9	10	25	11	8	14
ENSMUSG00000044176	71	44	94	32	56	63	127
ENSMUSG00000136153	7	1	9	11	3	2	15
ENSMUSG00000110576	6	5	5	4	0	4	7
ENSMUSG00000060201	4	2	9	0	5	9	2
ENSMUSG00000073551	8	6	9	1	5	22	19
ENSMUSG00000117712	33	4	43	8	10	28	27
ENSMUSG00000136065	2	4	13	18	1	23	8
ENSMUSG00000041789	10	5	28	9	2	27	2
ENSMUSG00000123549	12	2	2	0	1	0	1
ENSMUSG00000143880	8	5	3	2	1	4	0
ENSMUSG00000117671	28	10	44	4	8	10	26
ENSMUSG00000071847	146	280	332	223	222	105	197
ENSMUSG00000024581	323	527	662	869	566	266	486
ENSMUSG00000041482	118	163	434	130	136	183	272
ENSMUSG00000134778	4	5	22	4	12	5	22
ENSMUSG00000118039	9	28	40	0	5	21	25
ENSMUSG00000122508	5	0	12	1	7	10	5
ENSMUSG00000143826	3	2	4	0	2	0	0
ENSMUSG00000118336	6	2	16	10	4	4	18
ENSMUSG00000097980	6	15	18	6	13	26	23
ENSMUSG00000089156	1	1	0	0	2	4	0
ENSMUSG00002076873	0	0	7	3	2	3	0
ENSMUSG00000134243	0	1	7	0	0	0	15
ENSMUSG00000088726	1	4	0	0	0	3	3
ENSMUSG00000117875	2	14	18	33	9	18	40
ENSMUSG00000088656	2	0	7	0	0	0	0
ENSMUSG00000126274	1	7	16	2	7	6	8
ENSMUSG00000024583	430	1173	938	2102	1758	468	818
ENSMUSG00000139119	3	6	2	9	4	2	6
ENSMUSG00000139080	2	0	0	8	0	0	3
ENSMUSG00000040560	311	522	670	990	948	356	553
ENSMUSG00000117795	5	0	0	1	3	2	7
ENSMUSG00000127881	5	1	1	5	7	0	9
ENSMUSG00000117977	9	6	30	6	4	35	38
ENSMUSG00000118258	2	0	11	9	6	12	20
ENSMUSG00000119255	2	7	6	3	0	4	1
ENSMUSG00000138743	0	3	2	0	5	3	3
ENSMUSG00000117673	7	0	8	4	0	3	4
ENSMUSG00000132750	8	10	9	9	7	5	37
ENSMUSG00000118189	5	0	4	6	0	0	1
ENSMUSG00000086128	44	51	78	15	28	54	61
ENSMUSG00000143894	2	0	9	0	2	2	5
ENSMUSG00000118191	0	0	0	0	0	0	0
ENSMUSG00000118022	2	2	10	2	10	4	5
ENSMUSG00000056812	75	59	170	10	86	113	141
ENSMUSG00000143813	4	1	1	0	2	0	0
ENSMUSG00000121662	2	3	15	2	4	5	10
ENSMUSG00000118264	0	1	2	0	0	0	0
ENSMUSG00000143734	8	3	10	2	1	5	1
ENSMUSG00000143856	2	1	5	3	2	3	12
ENSMUSG00000045991	118	116	260	40	55	139	278
ENSMUSG00000124390	1	0	1	0	0	1	0
ENSMUSG00000118375	0	1	8	2	1	2	3
ENSMUSG00000060096	4	2	15	22	7	3	8
ENSMUSG00000024588	3391	9309	13625	27691	19972	2626	9979
ENSMUSG00000024587	780	1665	1583	3492	2493	587	1496
ENSMUSG00000039529	73	126	138	157	243	88	131
ENSMUSG00000127920	0	1	3	9	1	4	6
ENSMUSG00000117808	6	2	19	1	18	8	5
ENSMUSG00000118133	0	11	2	1	0	3	7
ENSMUSG00000121667	3	0	3	0	1	2	6
ENSMUSG00000118224	5	8	4	7	2	5	16
ENSMUSG00000118356	7	7	24	4	10	6	4
ENSMUSG00000117766	0	0	4	0	3	0	2
ENSMUSG00000118900	1	0	6	2	0	8	6
ENSMUSG00000088304	0	0	3	0	0	1	3
ENSMUSG00000118045	15	29	31	15	7	13	35
ENSMUSG00000114210	17	2	5	2	21	7	19
ENSMUSG00000024589	288	475	448	708	650	246	624
ENSMUSG00000117895	21	11	18	12	7	11	22
ENSMUSG00000120534	24	24	40	29	12	19	38
ENSMUSG00000137895	1	7	8	1	7	3	6
ENSMUSG00000120682	18	12	14	0	0	16	12
ENSMUSG00000127850	0	0	2	0	0	3	3
ENSMUSG00000127812	12	0	2	2	0	4	7
ENSMUSG00000118017	48	32	98	12	7	35	80
ENSMUSG00000065402	0	0	0	0	0	0	0
ENSMUSG00000032845	57	44	56	63	81	30	95
ENSMUSG00000118101	8	0	1	4	2	0	1
ENSMUSG00000117971	3	12	6	2	4	4	18
ENSMUSG00000118163	11	24	9	2	6	9	7
ENSMUSG00000117721	27	43	42	57	42	36	56
ENSMUSG00000129550	17	16	12	22	10	26	41
ENSMUSG00000118078	0	0	5	2	0	4	8
ENSMUSG00000118285	5	7	6	2	4	4	12
ENSMUSG00000093283	0	0	0	0	0	0	0
ENSMUSG00000032688	499	689	668	1142	1097	305	751
ENSMUSG00000123463	15	6	3	7	7	6	3
ENSMUSG00000118389	7	10	4	2	2	7	12
ENSMUSG00000117860	28	17	35	17	3	41	23
ENSMUSG00000123544	0	0	2	0	0	0	0
ENSMUSG00000118179	6	6	7	0	15	0	1
ENSMUSG00000117992	8	8	14	4	11	1	13
ENSMUSG00000042439	118	237	125	193	335	89	231
ENSMUSG00000103194	4	15	16	8	6	2	31
ENSMUSG00000118234	6	4	2	8	0	3	4
ENSMUSG00000117775	45	68	69	68	96	24	41
ENSMUSG00000046610	30	13	40	14	14	15	45
ENSMUSG00000118208	2	0	8	0	4	5	0
ENSMUSG00000139764	4	6	10	1	0	1	5
ENSMUSG00000138885	8	0	5	2	2	4	9
ENSMUSG00000024516	714	1235	1521	3254	2113	515	1020
ENSMUSG00000117751	9	4	2	9	0	0	5
ENSMUSG00000117866	3	0	5	0	3	1	3
ENSMUSG00000117910	9	0	10	0	0	3	2
ENSMUSG00000118170	20	22	41	28	8	15	67
ENSMUSG00000024517	4	10	3	0	1	3	7
ENSMUSG00000087746	6	2	6	0	0	3	2
ENSMUSG00000117734	3	2	7	5	0	8	3
ENSMUSG00000130197	1	0	3	0	5	6	9
ENSMUSG00000117846	2	3	0	0	0	2	0
ENSMUSG00000118162	0	0	2	0	0	0	1
ENSMUSG00000024518	13	12	24	12	4	15	10
ENSMUSG00000097907	4	14	4	0	0	3	5
ENSMUSG00000024519	7	2	36	3	2	5	9
ENSMUSG00000041891	582	1699	1727	2730	2652	584	1205
ENSMUSG00000117907	2	0	2	0	0	4	1
ENSMUSG00000046318	74	157	175	140	73	83	174
ENSMUSG00000117764	9	17	15	2	4	33	20
ENSMUSG00000076147	0	3	0	0	0	0	1
ENSMUSG00000085055	10	0	50	16	16	19	30
ENSMUSG00000117680	6	4	7	0	3	6	0
ENSMUSG00000118228	4	4	1	0	5	0	1
ENSMUSG00000117665	5	1	6	1	3	2	1
ENSMUSG00000118218	1	4	5	0	1	0	6
ENSMUSG00000024521	85	79	160	369	121	17	153
ENSMUSG00000117884	1	0	1	4	0	1	4
ENSMUSG00000118376	21	30	30	20	14	33	76
ENSMUSG00000117918	0	0	0	0	0	0	2
ENSMUSG00000124841	2	1	2	2	6	2	4
ENSMUSG00000118148	0	0	2	0	4	0	0
ENSMUSG00000089387	0	0	0	0	2	0	1
ENSMUSG00000118187	1	0	3	0	0	1	2
ENSMUSG00000117843	19	27	7	4	6	6	16
ENSMUSG00000118349	1	0	4	0	0	0	1
ENSMUSG00000118201	3	0	2	0	0	2	4
ENSMUSG00000117737	48	55	65	13	27	51	83
ENSMUSG00000117750	28	14	56	10	13	13	54
ENSMUSG00002075864	0	0	0	0	0	0	0
ENSMUSG00000117968	22	18	19	15	14	31	41
ENSMUSG00000047259	25	2	2	4	2	2	20
ENSMUSG00000118216	27	16	63	5	36	35	39
ENSMUSG00000117798	62	49	93	19	32	92	78
ENSMUSG00000117868	12	11	27	6	15	9	17
ENSMUSG00000117815	132	70	115	59	66	84	194
ENSMUSG00000024524	91	110	123	172	196	68	133
ENSMUSG00000117982	0	12	7	2	0	10	8
ENSMUSG00000118131	1	0	3	1	3	1	10
ENSMUSG00000119766	0	0	0	0	0	0	0
ENSMUSG00000117757	16	9	15	0	11	15	12
ENSMUSG00000109901	203	524	660	1024	833	241	381
ENSMUSG00000062526	321	769	1158	1759	1461	364	685
ENSMUSG00000127544	2	2	10	15	13	4	2
ENSMUSG00000125745	7	6	4	3	6	5	8
ENSMUSG00000024525	202	498	355	825	528	136	302
ENSMUSG00000135942	14	10	10	15	23	8	27
ENSMUSG00000135980	4	2	7	5	7	25	5
ENSMUSG00000046415	27	20	21	8	18	18	14
ENSMUSG00000024526	4	31	6	2	3	9	14
ENSMUSG00000142108	10	0	3	1	4	7	12
ENSMUSG00000142188	4	0	5	2	1	11	8
ENSMUSG00000001473	147	626	197	476	389	95	226
ENSMUSG00000129688	1	19	2	3	5	1	13
ENSMUSG00000024527	561	1334	1201	2840	2209	440	1226
ENSMUSG00000139527	9	4	9	7	6	5	20
ENSMUSG00002076292	0	0	0	0	0	0	0
ENSMUSG00000024530	41	29	36	27	21	13	22
ENSMUSG00000024533	596	1353	1232	2275	2523	506	1281
ENSMUSG00000091695	3	4	6	6	10	3	17
ENSMUSG00000128866	5	6	3	7	8	4	3
ENSMUSG00000073542	290	680	1075	2013	1769	290	808
ENSMUSG00000024537	115	347	354	550	410	149	255
ENSMUSG00000024539	226	491	600	958	725	195	437
ENSMUSG00000128870	8	0	8	0	3	1	9
ENSMUSG00000118134	77	189	212	167	192	73	193
ENSMUSG00000079614	381	889	1130	1830	1506	289	728
ENSMUSG00000024542	344	754	698	1069	933	350	675
ENSMUSG00000118326	9	8	16	8	0	10	9
ENSMUSG00000024544	74	168	139	222	329	76	146
ENSMUSG00000128988	3	0	10	2	6	1	10
ENSMUSG00000120583	33	51	35	14	32	25	31
ENSMUSG00000117891	27	30	67	41	36	58	72
ENSMUSG00000118306	11	3	3	3	2	10	6
ENSMUSG00000038121	150	379	378	554	495	152	536
ENSMUSG00000098253	0	0	0	0	0	0	0
ENSMUSG00000009535	290	704	677	1225	778	296	527
ENSMUSG00000007480	33	108	114	117	56	31	71
ENSMUSG00000138318	6	12	13	4	3	9	31
ENSMUSG00000117811	12	11	21	38	26	26	28
ENSMUSG00000045569	13	10	19	23	15	16	24
ENSMUSG00000118288	2	0	10	0	2	4	7
ENSMUSG00000140355	2	2	3	1	0	4	9
ENSMUSG00000140313	0	2	12	3	0	13	4
ENSMUSG00000140236	11	15	17	11	13	10	14
ENSMUSG00000140388	0	9	2	0	0	1	2
ENSMUSG00000140196	14	14	54	22	19	39	65
ENSMUSG00000118041	3	0	8	0	0	3	2
ENSMUSG00000118317	35	18	49	2	8	26	60
ENSMUSG00000127915	44	39	85	22	36	75	110
ENSMUSG00000127996	2	2	5	5	3	5	6
ENSMUSG00000099300	0	0	5	0	0	1	8
ENSMUSG00000127959	3	0	11	7	1	5	7
ENSMUSG00000118102	1	4	3	3	11	8	20
ENSMUSG00000024546	19	13	43	2	19	21	38
ENSMUSG00000140233	7	20	18	4	14	18	52
ENSMUSG00000140273	5	5	10	3	2	5	3
ENSMUSG00000129483	26	8	44	7	6	16	48
ENSMUSG00000098366	0	0	0	0	0	0	3
ENSMUSG00000129523	0	0	3	3	3	1	0
ENSMUSG00000137149	17	18	64	16	23	16	35
ENSMUSG00000139981	11	0	6	0	4	2	9
ENSMUSG00000110211	29	21	69	12	12	54	91
ENSMUSG00002075616	0	2	0	0	0	0	1
ENSMUSG00000117889	10	0	0	0	0	0	2
ENSMUSG00000143700	3	9	12	6	4	4	15
ENSMUSG00000117970	28	34	41	9	23	22	50
ENSMUSG00000098060	10	10	11	8	18	6	38
ENSMUSG00000053477	820	2370	1843	2093	2585	736	1604
ENSMUSG00002075924	2	0	4	3	4	0	3
ENSMUSG00000128010	16	105	81	44	63	51	64
ENSMUSG00000127932	63	85	99	54	73	52	116
ENSMUSG00000127973	2	1	0	0	0	0	0
ENSMUSG00000120532	26	16	60	14	19	41	61
ENSMUSG00000119124	0	0	2	2	1	2	1
