gene_id	SRR9126859	SRR9126934	SRR9127063	SRR9127293	SRR9127308	SRR9127357	SRR9127396
ENSMUSG00000001588.13	7.00778	10.470003	15.413837	20.265972	18.56261	3.496606	12.122148
ENSMUSG00000001604.15	0	0	0	0.299016	0	0.084421	0.155408
ENSMUSG00000001622.16	2.773378	1.876223	2.848052	1.297077	0.802871	1.744958	3.109833
ENSMUSG00000001627.13	6.54798	9.636846	8.010908	22.05912	14.514848	2.549131	9.416331
ENSMUSG00000001630.14	0.542092	0.23162	0	0.326597	1.050799	0.100318	0.284145
ENSMUSG00000001632.17	4.431742	6.336249	6.585218	10.577878	9.947573	1.19742	7.09431
ENSMUSG00000001642.19	0.445884	0.187772	0.188061	0.320392	0.499538	0.088233	0.285477
ENSMUSG00000001655.7	0.389902	0.082117	0.347547	0.097201	0.124547	0.127522	0.257135
ENSMUSG00000001656.4	0.214707	0.166679	0.022957	0.082416	0.113345	0.116597	0.024409
ENSMUSG00000001657.8	0.202225	0.482239	0.243987	0.09159	0.350282	0.273743	0.359955
ENSMUSG00000001661.6	0.742449	0.926905	1.994238	0.340984	2.14567	1.377807	1.538306
ENSMUSG00000001663.11	0.328664	0	0.079549	0	0	0.071538	0
ENSMUSG00000001665.12	0.321773	1.866612	0.937093	0.626732	0.332317	0.122085	0.887977
ENSMUSG00000001666.9	2.953669	6.4331	1.277332	7.473459	10.19408	0.910704	3.511597
ENSMUSG00000001670.14	0	0	0.45532	0.170014	0.284259	0.199613	0.388118
ENSMUSG00000001672.15	0.294352	0.148813	0.580081	0	0.214981	0.113113	0.309957
ENSMUSG00000001674.12	0	1.014617	0	0	0	0	0
ENSMUSG00000001687.16	3.115025	7.7407	6.277502	11.383537	12.370045	0.858279	5.095753
ENSMUSG00000001700.11	1.598125	2.090593	2.371191	3.215675	2.963665	0.442665	2.662598
ENSMUSG00000001707.9	2.010213	2.921907	4.026356	8.604956	5.397889	1.337013	7.261048
ENSMUSG00000001729.15	6.748899	3.402377	6.126383	12.008142	13.148533	1.173477	1.802083
ENSMUSG00000001739.15	4.483833	5.205671	9.772149	14.394871	15.007763	1.631625	5.072711
ENSMUSG00000001741.13	8.762001	12.255128	13.597914	22.421101	21.371209	1.838376	11.235583
ENSMUSG00000001750.17	28.044531	33.808324	34.396708	57.137292	42.233274	11.55664	43.323738
ENSMUSG00000001751.10	0	0	0	0	0.87378	0	0
ENSMUSG00000001755.13	1.573865	2.577578	1.375609	2.24893	2.645799	0.266846	1.472274
ENSMUSG00000001761.8	1.973219	4.121092	2.971387	3.133065	4.702256	0.666614	2.993511
ENSMUSG00000001763.15	3.688018	9.363222	8.939485	15.502097	20.646502	1.906805	11.737841
ENSMUSG00000001767.6	2.351398	4.823821	6.548582	7.493456	8.186704	1.559843	4.024617
ENSMUSG00000001768.17	5.780575	7.831085	7.796726	7.749887	8.38563	2.336062	6.765651
ENSMUSG00000001773.15	1.282802	0.3485	0.412469	0.122491	0.13432	0.451983	1.362858
ENSMUSG00000001774.9	22.14438	21.104705	26.448665	17.85615	32.314706	11.379862	40.858076
ENSMUSG00000001783.4	7.444432	14.919843	17.15967	28.832617	24.946392	3.549874	11.841299
ENSMUSG00000001785.14	0.429768	0	1.805442	0	0	0	0
ENSMUSG00000001786.15	5.497742	8.484801	14.095807	21.821311	22.103113	2.505582	11.223232
ENSMUSG00000001794.14	16.031391	24.923128	16.322655	30.470995	25.64699	3.214329	19.080899
ENSMUSG00000001802.17	0.140889	1.268369	0.81321	0.209471	1.304043	0.609092	1.081743
ENSMUSG00000001804.10	0.132169	0.220538	0.411143	0.140962	0.130721	0.204647	0.503879
ENSMUSG00000001815.16	0	0.154373	0	0	0	0	0
ENSMUSG00000001819.5	0	0.113759	0.035634	0.080144	0	0.149182	0.095201
ENSMUSG00000001823.6	0.047131	0	0.06958	0	0	0.011212	0.018589
ENSMUSG00000001827.13	0.632364	0.406267	0.460329	0.314332	0.233516	0.308188	0.657293
ENSMUSG00000001829.18	4.244003	4.612991	4.262857	6.468232	5.965037	1.096543	5.802588
ENSMUSG00000001833.18	14.649117	23.13854	24.237938	35.309155	37.369362	7.82358	20.489204
ENSMUSG00000001844.11	8.353112	10.842867	9.557484	15.862847	16.897171	2.718204	10.723419
ENSMUSG00000001847.15	43.238943	55.815109	59.21681	141.010351	87.398007	11.387349	53.284397
ENSMUSG00000001855.16	1.970783	5.694164	5.706437	6.800918	5.185338	2.920861	4.059129
ENSMUSG00000001864.14	0.615734	0	0	0	0	0	0.112223
ENSMUSG00000001865.3	1.293955	2.080901	2.630263	2.16235	3.697764	0.306537	2.325079
ENSMUSG00000001870.17	34.128413	31.757009	37.916019	27.69501	32.453249	15.678705	54.009592
ENSMUSG00000001891.17	6.4466	16.355283	9.346138	17.95765	11.548448	1.605616	10.978536
ENSMUSG00000001901.16	0.086485	0	0	0	0	0	0
ENSMUSG00000001909.17	6.090679	7.257966	5.253806	13.669903	7.034173	0.959735	6.117648
ENSMUSG00000001910.6	3.405419	5.523689	4.605411	8.596316	7.753831	0.867014	3.738641
ENSMUSG00000001911.17	2.177478	3.468251	1.106235	2.00455	3.470913	0.981172	2.904513
ENSMUSG00000001918.18	17.356025	38.303671	37.874177	56.298732	55.851782	13.645327	27.327957
ENSMUSG00000001924.16	12.953413	18.818757	21.260793	33.918041	29.171341	2.830378	12.618112
ENSMUSG00000001930.18	11.641016	8.093463	8.994387	17.557963	11.875239	3.790577	8.585014
ENSMUSG00000001942.9	2.634948	3.686982	5.163328	4.886007	4.64033	0.926792	3.934112
ENSMUSG00000001943.9	2.378569	1.428219	0.549199	2.301687	1.271512	0.169142	1.653195
ENSMUSG00000001946.15	1.137852	1.388415	1.149471	0.867073	3.348916	1.236622	0.406393
ENSMUSG00000001948.11	0.263655	0	0.321407	0.870088	0.134013	0	3.080268
ENSMUSG00000001962.9	3.719929	7.255953	5.68814	8.155085	9.508346	1.71541	3.764204
ENSMUSG00000001964.15	0.213971	1.99944	1.53029	2.772712	1.499946	0.986315	1.426126
ENSMUSG00000001983.8	0.603468	1.166963	0.786973	1.557625	1.730496	0.375641	0.844085
ENSMUSG00000001985.10	0.078182	0.131112	0.052303	0.046713	0.068044	0.037417	0.139803
ENSMUSG00000001986.17	0.49477	0.894305	2.588942	1.454601	1.531946	0.21371	0.65278
ENSMUSG00000001988.10	0.457966	0.278709	0.189874	0.149978	0.26859	0.060491	0.278628
ENSMUSG00000001995.10	1.90814	1.899126	1.549248	2.246003	2.96391	0.574414	2.01615
ENSMUSG00000001998.16	2.117079	1.488377	2.990477	1.480359	1.781405	1.060113	2.103646
ENSMUSG00000001999.16	2.824715	1.297006	1.287184	1.828492	0.815479	0.253945	3.767384
ENSMUSG00000002006.13	0	0.221065	0	0.034353	0.024755	0	0
ENSMUSG00000002007.6	1.979888	5.618403	3.078874	5.493769	4.163341	1.161406	4.901506
ENSMUSG00000002010.18	24.585179	48.642439	33.661925	69.37466	59.833792	6.737132	44.433086
ENSMUSG00000002012.14	1.469066	0.861341	0.606826	1.683416	1.053398	0.433551	1.300326
ENSMUSG00000002014.13	23.890362	37.755322	24.47336	58.699722	51.720607	5.520981	26.457667
ENSMUSG00000002015.6	15.437554	25.349709	27.891543	57.462512	41.312677	5.158177	24.480301
ENSMUSG00000002017.11	2.960895	3.093749	3.190934	5.365239	4.133	0.992054	3.982183
ENSMUSG00000002020.16	2.14057	1.957063	0.151492	0.559307	2.307745	0.237145	1.662792
ENSMUSG00000002028.14	0.804243	0.364298	0.765738	0.525772	1.208571	0.655385	0.590634
ENSMUSG00000002031.14	4.532644	6.141268	9.285323	8.535935	6.860548	2.311175	9.665737
ENSMUSG00000002032.18	0.487934	1.00023	0.181188	0.42062	0.3096	0.062943	0.352503
ENSMUSG00000002033.15	0.23869	0.047488	0.069419	0.046931	0.102833	0.055936	0.204004
ENSMUSG00000002043.18	0.426152	2.976579	1.48235	3.500172	1.85031	1.319373	0.878927
ENSMUSG00000002052.7	2.280741	3.008956	2.62892	5.469068	5.085787	0.594599	3.374212
ENSMUSG00000002055.10	7.174864	7.631837	14.596177	15.796325	15.598052	3.848252	14.514064
ENSMUSG00000002057.5	0.036056	0.036165	0.092536	0.023723	0.091034	0.02576	0.028249
ENSMUSG00000002058.14	2.586342	1.425924	1.999732	5.197598	3.966915	0.861496	1.231101
ENSMUSG00000002059.19	9.944252	11.72135	13.720104	10.423882	17.326416	4.98423	19.449522
ENSMUSG00000002064.11	5.539751	8.868476	8.470701	12.768217	13.287663	2.293942	8.062639
ENSMUSG00000002068.17	0.867787	0.232209	1.434102	1.195592	0.383271	0.226934	0.134659
ENSMUSG00000002076.13	0.391694	0.608827	0.348236	0.557787	1.812608	0.074142	0.905297
ENSMUSG00000002083.14	0.936363	1.017945	0.72424	1.612337	0	0	0.223832
ENSMUSG00000002100.16	0	0.163772	0.079829	0.17874	0.078297	0.026083	0.021321
ENSMUSG00000002102.16	0.296599	0.586177	1.295427	3.373487	1.444877	0.222324	2.387788
ENSMUSG00000002103.17	3.017916	4.153192	2.487388	4.86506	2.954538	1.242674	3.987738
ENSMUSG00000002104.12	1.01427	2.900299	0.756764	1.208728	0.945105	0.384156	1.912537
ENSMUSG00000002105.16	4.871982	6.174416	5.051006	4.655565	9.357029	2.012572	7.893439
ENSMUSG00000002107.20	10.66527	13.556363	15.94013	20.685254	19.258076	3.490969	11.89186
ENSMUSG00000002108.11	3.96943	3.236291	3.55234	8.294307	3.49764	0.319402	2.910305
ENSMUSG00000002109.15	1.751441	1.50132	1.95326	3.100547	2.970383	0.440325	1.373858
ENSMUSG00000002111.10	19.469326	30.783687	30.617791	75.350596	48.103952	4.611326	23.380429
ENSMUSG00000002129.12	3.069426	4.404582	5.568043	8.390551	10.202449	0.817794	4.826284
ENSMUSG00000002147.19	2.304742	0.867965	0.876276	0.719886	1.807021	0.54032	2.207746
ENSMUSG00000002190.14	0	0	0.073299	0	0	0	0.05329
ENSMUSG00000002204.10	0.796431	1.559487	2.050123	4.214353	2.35245	0.467907	2.371688
ENSMUSG00000002205.17	2.664815	1.300561	3.317522	1.875976	2.971952	0.82206	1.876254
ENSMUSG00000002210.12	4.051921	5.917305	4.068713	6.883622	5.884279	1.230355	3.226563
ENSMUSG00000002221.12	3.413198	2.823707	3.982892	4.014737	5.74966	0.883255	3.46942
ENSMUSG00000002222.15	2.892214	3.334504	2.861854	3.824326	3.011708	0.990263	2.998293
ENSMUSG00000002227.16	2.259858	3.164256	3.203243	3.783207	3.768572	0.510912	2.348493
ENSMUSG00000002228.8	0.70757	1.836442	0.642859	0.910507	1.852026	0.194413	1.583653
ENSMUSG00000002233.14	0.302994	6.748705	0	0.816085	0.762943	0.485252	1.203728
ENSMUSG00000002240.13	0.52542	0.550427	0.482266	0.109873	0.243324	0.09946	0.727166
ENSMUSG00000002249.22	0.536302	0.960802	0.120687	0.27367	0.888301	0.171715	0.516719
ENSMUSG00000002250.17	2.024488	1.447054	0.758442	0.276527	0.087947	0.959933	0.321903
ENSMUSG00000002257.9	4.023292	9.435722	7.961083	18.022614	11.874976	2.279894	6.085654
ENSMUSG00000002265.18	0.572371	0.400256	1.185462	0.241793	0.449991	0.482734	1.065145
ENSMUSG00000002266.18	0.273912	1.877489	1.637326	0.477314	1.326608	0.40602	0.577794
ENSMUSG00000002274.15	2.143734	5.16664	2.750371	5.787109	5.78376	0.827228	4.606894
ENSMUSG00000002279.20	2.919646	3.038074	3.810163	3.964049	4.885807	0.798654	3.830678
ENSMUSG00000002280.12	1.006093	2.170184	3.995908	2.103216	4.134913	0.438039	3.689363
ENSMUSG00000002289.17	2.782048	5.696091	6.99232	6.688432	8.228041	0.565611	3.272619
ENSMUSG00000002297.17	5.503652	4.706623	6.614394	7.067864	8.287692	3.577543	8.145705
ENSMUSG00000002307.17	1.895033	0.466179	1.175942	2.014749	0.881	0.768675	1.172312
ENSMUSG00000002308.17	1.423321	1.913811	1.777471	2.94819	1.328256	0.369426	2.844231
ENSMUSG00000002319.17	3.10831	2.874368	0.557265	1.571324	2.600519	0.58893	1.531383
ENSMUSG00000002320.16	2.970525	5.352213	8.446177	10.534823	8.313016	4.091011	9.1143
ENSMUSG00000002324.9	0.251912	0.924455	0.958519	0.636444	0.931826	0.349426	0.714781
ENSMUSG00000002325.16	5.169725	5.681693	11.675181	19.017046	15.279244	1.71538	5.700044
ENSMUSG00000002326.7	3.275615	4.659602	5.756482	8.114211	7.080873	1.331261	4.502941
ENSMUSG00000002329.8	3.434018	4.693616	6.49111	8.16581	8.212964	2.163229	5.278054
ENSMUSG00000002332.17	0.480319	2.292764	0.83211	0.616251	0.429203	0.123328	0.770298
ENSMUSG00000002341.9	0.129139	0.057849	0.141757	0.034355	0.024425	0.083296	0.135024
ENSMUSG00000002342.18	5.997773	7.273226	7.857647	11.013793	11.305577	1.389855	8.478189
ENSMUSG00000002343.12	0.857124	0.668133	1.149218	2.595203	1.12119	0.269356	1.889733
ENSMUSG00000002345.19	6.118546	8.379382	6.994619	12.158895	9.593041	2.093027	9.675365
ENSMUSG00000002346.18	2.734851	3.42608	3.20189	3.204203	3.797236	1.136012	4.983759
ENSMUSG00000002365.11	0.318277	0.116811	1.436274	0	0.969889	0.167384	0.142435
ENSMUSG00000002372.10	2.350928	3.002184	3.217975	6.877126	4.374696	0.184342	1.390833
ENSMUSG00000002379.8	20.431976	52.837494	19.252873	50.262286	51.952505	6.233492	34.327499
ENSMUSG00000002384.3	0.608465	0.442393	0.596097	0.429285	0.779384	0.149002	1.109118
ENSMUSG00000002393.15	2.430708	6.550398	3.277411	6.687	7.654797	0.566618	5.149487
ENSMUSG00000002395.15	7.523475	19.590311	11.31716	27.688156	21.012379	4.143557	12.798393
ENSMUSG00000002396.9	2.891367	2.934073	2.468459	5.290883	4.043697	0.930873	1.941381
ENSMUSG00000002409.19	1.136788	2.86064	0.25203	2.572903	3.072343	0.075769	0.811024
ENSMUSG00000002413.16	1.595858	1.297117	1.893156	1.770911	2.140842	0.565025	1.297169
ENSMUSG00000002416.14	18.667828	25.515683	12.551357	35.047825	28.805618	4.614316	25.613604
ENSMUSG00000002428.13	2.401358	2.271227	3.275826	3.44838	2.15783	1.332249	3.958111
ENSMUSG00000002455.15	3.901073	7.242805	6.955677	12.673516	9.521915	1.281906	5.878182
ENSMUSG00000002458.14	20.19207	25.174325	35.281315	63.406857	52.135805	5.355697	24.838438
ENSMUSG00000002459.18	1.337588	0.690968	1.436479	0.702217	1.051028	0.081699	1.463901
ENSMUSG00000002475.17	3.074647	1.261401	1.982662	1.796319	1.135189	2.050231	2.211409
ENSMUSG00000002477.6	8.864155	12.824078	11.66763	30.130776	26.802906	4.185425	12.272645
ENSMUSG00000002486.16	3.182498	1.078873	3.137672	2.577951	2.633423	0.947601	3.965963
ENSMUSG00000002489.17	1.92484	1.603511	2.341948	0.986454	1.926223	0.675854	1.523754
ENSMUSG00000002496.11	10.564008	9.486101	9.88379	13.975073	13.439026	3.255113	13.755321
ENSMUSG00000002500.16	3.165068	18.648461	0.979721	6.995089	6.372773	0.889854	17.550207
ENSMUSG00000002504.16	2.353741	7.406228	4.377181	5.681158	6.186508	0.682777	3.211399
ENSMUSG00000002524.18	3.945864	5.47439	4.484143	6.533204	5.880096	1.459673	4.005205
ENSMUSG00000002546.18	3.949634	1.566299	1.769967	5.533724	4.744588	0.242358	0.930623
ENSMUSG00000002550.17	1.917583	6.270542	4.586146	6.723056	8.481703	0.272077	4.33154
ENSMUSG00000002565.17	2.287376	1.335136	1.149645	0.43925	1.333059	0.285166	1.698364
ENSMUSG00000002578.19	0.344425	0	0	0.172682	0.255839	0.175231	0.078894
ENSMUSG00000002580.8	4.129166	10.297006	7.523075	19.04755	13.664831	3.625326	5.760052
ENSMUSG00000002588.14	0.554136	0.411522	0.483074	0.17528	0.76258	0.303142	0.688677
ENSMUSG00000002602.17	3.899304	0.522982	0.898143	1.279474	0.981233	0	1.547543
ENSMUSG00000002603.16	7.115828	5.214588	2.755771	5.390188	7.94716	1.940788	3.772474
ENSMUSG00000002608.9	4.876957	9.390909	8.139093	14.028523	13.810759	1.654588	7.312032
ENSMUSG00000002617.15	0.330053	1.233333	1.174049	1.978308	0.978237	0.180646	1.594082
ENSMUSG00000002625.11	5.93369	13.49541	12.845744	21.229734	19.28226	3.75558	12.952454
ENSMUSG00000002633.5	0.082586	0.055403	0.060748	0.054568	0.044903	0.108118	0.064912
ENSMUSG00000002635.12	1.764699	1.395983	5.111072	4.827783	5.988041	1.147148	6.6548
ENSMUSG00000002658.10	5.153697	10.130716	9.587651	18.062599	13.506822	1.931933	8.661273
ENSMUSG00000002660.9	8.295103	12.248521	9.615779	21.714273	24.1404	4.243409	11.817343
ENSMUSG00000002661.15	4.449678	5.141662	3.336675	2.949411	5.721603	0.573182	3.73978
ENSMUSG00000002664.3	0.243617	0	0	0	0.417616	0.128592	0
ENSMUSG00000002668.9	9.86713	11.451163	12.976848	20.811065	14.043227	4.012678	15.051423
ENSMUSG00000002679.15	0.938999	2.280839	1.970784	9.692975	6.115038	1.87176	4.671536
ENSMUSG00000002688.9	0.46961	0.7097	0.81264	0.348822	0.944271	0.21631	0.623661
ENSMUSG00000002699.14	4.742851	5.623112	4.733807	10.04742	5.458704	0.658013	3.43219
ENSMUSG00000002718.15	6.920905	5.660847	11.765878	12.121355	10.125386	2.940077	10.703606
ENSMUSG00000002728.15	9.658529	16.835625	13.003159	17.075906	21.568693	3.721701	14.42961
ENSMUSG00000002731.7	2.736273	3.334013	3.999836	5.516095	6.760376	1.137011	4.060127
ENSMUSG00000002732.15	1.119399	1.253879	2.670758	1.379124	3.524333	0.738278	3.370087
ENSMUSG00000002733.9	3.375077	6.171977	3.827873	5.752622	5.584729	1.042748	5.490091
ENSMUSG00000002741.10	5.386472	6.661665	6.935545	7.445925	10.256763	1.547391	5.640144
ENSMUSG00000002748.8	5.695094	6.895892	8.941614	10.884463	11.201635	2.101441	7.979914
ENSMUSG00000002763.17	2.71067	4.189522	4.428981	5.727618	7.508449	1.216363	3.87901
ENSMUSG00000002767.14	0	0	0.159544	0	0	0.72503	2.891145
ENSMUSG00000002768.9	10.927335	16.467757	13.913281	21.83253	21.364366	3.251902	12.475333
ENSMUSG00000002769.10	0.380089	0.314037	0	0.47448	0.470048	0.181369	0.245188
ENSMUSG00000002771.13	0.105936	0.030161	0.054431	0	0.049143	0.046284	0.098368
ENSMUSG00000002778.15	2.624783	3.662071	0.268328	4.302487	6.270497	0.491054	2.654895
ENSMUSG00000002781.20	1.185075	0.891728	1.323813	2.111467	0.64373	0.64549	2.487687
ENSMUSG00000002791.19	0	0	0	0.120491	0	0	0.279265
ENSMUSG00000002797.10	1.665893	1.057324	0.674504	1.301045	1.021533	0.906636	2.41871
ENSMUSG00000002799.7	1.520028	1.034933	0.374846	0.880661	0.861243	0.086069	1.179735
ENSMUSG00000002803.15	1.265856	3.646611	2.026723	3.901645	4.068217	0.346643	2.322884
ENSMUSG00000002804.5	2.962609	7.201427	3.863275	7.631284	8.063558	1.687681	5.911381
ENSMUSG00000002808.8	6.565838	13.466591	10.286574	15.378079	19.432865	1.931272	13.470166
ENSMUSG00000002812.5	9.273248	13.037673	14.190973	24.204941	19.845171	1.617361	13.152744
ENSMUSG00000002814.16	0.713621	0.388108	0.191158	1.336886	1.10459	0.592148	0.626121
ENSMUSG00000002820.7	5.043922	9.801063	11.33332	19.587977	20.221912	3.100222	11.316528
ENSMUSG00000002825.9	2.574904	4.501335	2.739044	6.856597	2.303874	1.617922	1.456715
ENSMUSG00000002831.16	0.66623	3.264921	0.297933	1.479149	1.256303	0.195541	2.428469
ENSMUSG00000002833.12	15.431859	14.580905	15.6326	19.945874	18.206203	4.555478	15.359048
ENSMUSG00000002835.10	0.074211	0.04561	0.077145	0.242804	0.185461	0.048832	0.132496
ENSMUSG00000002844.10	0.615482	1.124843	0	0	0	0.604325	2.440695
ENSMUSG00000002845.15	3.408743	5.984617	17.71804	12.721936	19.319785	2.530435	9.071902
ENSMUSG00000002846.10	1.144867	2.996591	2.169807	3.628408	3.702349	0.99888	3.512524
ENSMUSG00000002847.8	0.567794	1.115418	0.832826	1.061012	0.653875	0.239781	1.604288
ENSMUSG00000002870.9	9.914877	14.927042	28.269966	44.117819	43.983664	4.626497	19.676544
ENSMUSG00000002871.15	10.561155	11.777337	12.332278	17.340312	10.856031	2.554116	12.786588
ENSMUSG00000002881.15	0.531371	2.500602	3.876394	3.331849	3.42162	0.330477	0.845372
ENSMUSG00000002885.15	6.039579	12.395863	7.943092	16.102703	12.733238	1.176984	5.590959
ENSMUSG00000002897.6	9.930194	11.464381	16.688951	28.204978	22.172953	2.090843	12.914659
ENSMUSG00000002900.18	2.053092	2.204601	0.692936	0.448016	1.044349	0.641721	3.044546
ENSMUSG00000002908.19	0.314332	1.146423	0.344238	0.280445	0.794312	0.108347	0.648426
ENSMUSG00000002910.12	0.830808	1.303999	2.153873	2.287462	2.060212	0.442637	1.525355
ENSMUSG00000002930.7	0.072615	0	0.081657	0	0.027131	0.086171	0.203683
ENSMUSG00000002944.16	9.92173	27.294516	19.149688	43.633859	28.204609	3.715426	22.386437
ENSMUSG00000002948.20	0.85162	3.367273	1.613507	4.267086	5.577994	1.045319	0.992445
ENSMUSG00000002949.16	1.900207	2.672188	0.987326	2.27618	1.581814	0.255173	1.170202
ENSMUSG00000002957.12	1.819404	3.060923	2.189153	2.780267	3.957702	0.83471	3.135376
ENSMUSG00000002963.18	4.40492	14.012129	14.801139	29.209507	25.109508	3.324684	12.058489
ENSMUSG00000002968.10	8.123341	17.085848	11.888994	22.221563	22.72116	2.603127	17.59964
ENSMUSG00000002980.15	0.750384	0	0	0.194128	0.715504	0.07361	0
ENSMUSG00000002981.11	6.597033	11.25041	7.720482	21.009111	9.21486	2.695681	8.649493
ENSMUSG00000002983.19	1.663976	1.707678	2.188061	1.552518	2.467593	0.678972	1.546279
ENSMUSG00000002984.18	3.396077	2.099894	1.084971	1.709699	0.751347	1.3097	1.175509
ENSMUSG00000002985.17	287.299464	466.046629	218.687729	932.878857	442.203959	32.060661	268.770078
ENSMUSG00000002992.18	0	0	1.141343	0.61395	0	0	0
ENSMUSG00000002996.18	13.782089	18.310819	26.117463	32.006993	29.266747	4.387779	16.204475
ENSMUSG00000002997.16	0.811132	0.288408	0.079747	0.668513	1.369529	0	0.802333
ENSMUSG00000003031.15	1.473834	2.038451	1.440646	2.606746	2.9288	0.528512	2.302602
ENSMUSG00000003032.9	1.760075	3.001764	2.574027	3.390051	3.550981	0.807041	2.765496
ENSMUSG00000003033.16	3.878381	3.534682	4.78009	7.450953	5.879527	1.726756	3.041961
ENSMUSG00000003037.17	7.164102	10.163167	11.624975	20.728461	17.395614	1.647525	9.07619
ENSMUSG00000003038.16	3.825316	5.905931	12.092732	15.930329	15.494596	1.784874	6.415011
ENSMUSG00000003039.10	1.249676	1.063595	1.545951	2.65545	1.497131	0.208193	1.256122
ENSMUSG00000003051.14	0.165003	0.044964	0.316797	0.022254	0.049001	0.096521	0.500425
ENSMUSG00000003053.18	0.698333	0.397545	0.609614	0.204698	0.156156	0.438685	0.978352
ENSMUSG00000003062.14	1.637842	0.560637	2.417099	3.720639	1.812528	1.341531	2.08698
ENSMUSG00000003068.18	2.414972	6.213279	6.893498	9.67037	9.81478	2.368711	5.317524
ENSMUSG00000003070.7	0.374523	0.390476	0.492228	0.520908	0.700106	0.191717	0.480344
ENSMUSG00000003072.16	2.494894	2.016805	0.147475	1.82249	2.802256	0.144436	2.011905
ENSMUSG00000003099.12	2.833366	4.761213	6.811872	4.974257	3.913732	0.816989	3.409598
ENSMUSG00000003119.15	1.95571	3.696065	3.759395	3.73981	3.998344	0.976421	2.950301
ENSMUSG00000003123.16	3.728003	1.280415	2.298147	2.171107	2.516525	0.159658	4.553319
ENSMUSG00000003131.8	4.10038	8.418807	9.402809	19.774186	15.596243	1.20326	6.425849
ENSMUSG00000003134.11	0.306289	1.015914	1.291249	2.565729	4.377409	0.220355	1.088912
ENSMUSG00000003135.16	1.296875	1.753904	0.428322	0.483132	1.009636	0.503111	0.46121
ENSMUSG00000003153.11	1.786337	1.846524	2.990486	4.738788	2.424926	1.250562	3.673934
ENSMUSG00000003154.17	0	0	0	0	0	0	0
ENSMUSG00000003161.16	16.504351	26.602534	27.748202	46.296225	45.435863	6.964526	25.241707
ENSMUSG00000003166.21	0.303711	2.404968	3.591662	3.507707	4.428729	0.491439	3.197924
ENSMUSG00000003184.16	9.85668	14.193857	14.238361	24.09338	22.75074	6.865205	11.249108
ENSMUSG00000003190.13	1.099597	0.247204	1.18947	1.32346	1.38008	0.054495	0.763155
ENSMUSG00000003198.11	1.865253	1.621636	2.463462	2.870928	3.477529	1.746735	1.173256
ENSMUSG00000003199.17	6.417302	14.788211	11.751905	17.580718	18.926849	2.354261	10.190054
ENSMUSG00000003200.11	0.526823	1.662798	1.874421	3.557353	3.400801	0.775679	1.30943
ENSMUSG00000003206.8	5.671863	5.444217	9.506641	18.797125	14.992253	1.12293	5.184169
ENSMUSG00000003208.10	1.910832	3.399154	2.629695	5.439729	4.429023	0.467492	2.379039
ENSMUSG00000003226.8	4.619057	3.408151	5.626768	7.267996	5.953203	1.544065	4.304354
ENSMUSG00000003227.5	0.157292	0.241226	0.299049	0.226825	0.3954	0.127412	0.159754
ENSMUSG00000003228.10	0.570996	0.512255	2.060369	0.726739	0.437765	0.353593	1.490165
