Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000108959	2	0	8	8	6	0	7
ENSMUSG00000063535	41	34	67	139	64	34	97
ENSMUSG00000110339	10	2	2	0	0	8	10
ENSMUSG00000034538	70	69	102	95	86	55	112
ENSMUSG00000066838	44	68	107	135	71	44	119
ENSMUSG00000110105	10	59	43	19	21	20	62
ENSMUSG00000095730	22	32	16	7	29	28	25
ENSMUSG00000098900	7	17	10	4	22	7	13
ENSMUSG00000121470	4	16	6	3	6	0	6
ENSMUSG00000000605	456	1339	1313	1870	1695	439	892
ENSMUSG00000110243	3	1	5	0	4	4	11
ENSMUSG00000133840	0	3	15	14	10	7	11
ENSMUSG00000093599	0	0	0	0	0	0	0
ENSMUSG00000070847	42	29	38	17	5	13	40
ENSMUSG00000109766	0	0	0	0	0	0	0
ENSMUSG00000121471	45	58	103	37	59	102	128
ENSMUSG00000109654	0	0	0	0	0	0	0
ENSMUSG00000096373	39	24	12	4	12	40	54
ENSMUSG00000090849	9	10	20	13	20	13	34
ENSMUSG00000096743	7	1	34	9	21	20	38
ENSMUSG00000092314	7	5	9	2	3	21	13
ENSMUSG00000135805	4	12	6	2	7	8	19
ENSMUSG00000109885	0	0	0	0	0	0	0
ENSMUSG00000096691	8	7	9	7	7	6	10
ENSMUSG00000092387	6	6	7	8	16	7	5
ENSMUSG00000092227	3	1	10	0	3	6	10
ENSMUSG00000092439	4	11	4	0	1	7	4
ENSMUSG00000070841	6	13	7	6	7	11	6
ENSMUSG00000092173	6	4	14	7	4	9	12
ENSMUSG00000096399	1	5	2	0	1	4	3
ENSMUSG00000092433	6	8	8	0	2	8	12
ENSMUSG00000091651	11	2	0	2	1	2	5
ENSMUSG00000092221	0	1	6	4	0	1	4
ENSMUSG00000090968	7	2	14	1	4	6	4
ENSMUSG00000092619	0	2	2	0	1	2	1
ENSMUSG00000092294	0	0	8	5	0	1	1
ENSMUSG00000094736	4	1	0	9	2	2	1
ENSMUSG00000090482	0	4	0	0	0	5	1
ENSMUSG00000121384	8	17	24	7	0	7	21
ENSMUSG00000092574	0	0	0	0	0	0	0
ENSMUSG00000096668	5	12	9	3	5	5	7
ENSMUSG00000090892	0	4	6	10	2	9	4
ENSMUSG00000070844	1	7	5	7	3	2	13
ENSMUSG00000053720	8	28	10	2	7	19	8
ENSMUSG00000092624	4	0	19	1	0	13	17
ENSMUSG00000121385	0	0	1	0	0	0	0
ENSMUSG00000092452	28	30	20	9	17	10	29
ENSMUSG00000092447	2	0	9	1	3	2	21
ENSMUSG00000094098	38	37	48	21	35	55	73
ENSMUSG00000092441	8	21	7	4	1	9	29
ENSMUSG00000090662	16	9	11	7	12	26	38
ENSMUSG00000092614	27	26	26	17	3	36	34
ENSMUSG00000092204	6	13	11	12	14	16	8
ENSMUSG00000092175	5	2	3	0	0	4	4
ENSMUSG00000090727	0	3	3	2	0	0	0
ENSMUSG00000092264	1	3	0	0	0	1	1
ENSMUSG00000091163	2	0	0	6	1	4	11
ENSMUSG00000121386	1	2	0	0	0	0	0
ENSMUSG00000092523	1	0	5	0	0	0	0
ENSMUSG00000096707	2	2	3	2	0	3	3
ENSMUSG00000110977	2	0	3	6	2	6	6
ENSMUSG00000121387	7	10	3	2	0	2	1
ENSMUSG00000092490	0	0	0	0	0	0	0
ENSMUSG00000092573	3	0	0	2	2	3	1
ENSMUSG00000090864	3	3	4	2	3	6	7
ENSMUSG00000109978	0	0	1	1	0	0	0
ENSMUSG00000092611	0	0	5	2	6	4	8
ENSMUSG00000096658	19	2	20	12	5	21	16
ENSMUSG00000092312	4	0	0	0	0	2	2
ENSMUSG00000129919	0	0	0	0	0	0	0
ENSMUSG00000095773	2	11	7	1	11	8	19
ENSMUSG00000092575	4	7	3	4	5	1	7
ENSMUSG00000092620	6	0	23	7	6	2	8
ENSMUSG00000092548	0	0	2	4	0	0	14
ENSMUSG00000066828	1	8	6	7	5	10	18
ENSMUSG00000092561	16	4	20	4	6	34	32
ENSMUSG00000092308	0	17	18	0	1	15	15
ENSMUSG00000096413	11	5	27	4	2	19	25
ENSMUSG00000092551	4	16	8	6	8	6	6
ENSMUSG00000092520	0	4	1	0	0	1	1
ENSMUSG00000090352	7	11	2	8	4	0	8
ENSMUSG00000092584	1	0	3	1	2	6	7
ENSMUSG00000096294	0	0	2	2	0	0	4
ENSMUSG00000133709	0	0	1	0	0	0	0
ENSMUSG00000092178	0	0	0	0	0	0	0
ENSMUSG00000094280	2	12	10	0	0	14	2
ENSMUSG00000093681	0	1	1	0	0	0	5
ENSMUSG00000110003	0	1	1	0	2	0	7
ENSMUSG00000095914	7	5	10	5	9	1	9
ENSMUSG00000110108	1	0	0	0	0	3	6
ENSMUSG00000096180	16	12	24	9	15	21	16
ENSMUSG00000094606	45	26	52	24	60	52	60
ENSMUSG00000109796	6	4	7	0	1	8	1
ENSMUSG00000058685	18	32	23	5	5	25	20
ENSMUSG00000091930	71	106	153	96	71	124	186
ENSMUSG00000124845	5	18	21	9	1	15	13
ENSMUSG00000093766	28	17	27	13	9	27	15
ENSMUSG00000043066	57	65	93	24	55	119	40
ENSMUSG00000121388	47	51	34	26	8	29	59
ENSMUSG00000093781	0	0	0	0	0	0	0
ENSMUSG00000093487	23	5	25	4	6	14	56
ENSMUSG00000109949	0	0	2	0	0	0	1
ENSMUSG00000110255	9	10	19	7	8	4	22
ENSMUSG00000110098	4	0	4	0	4	8	10
ENSMUSG00000034122	34	26	45	20	18	32	73
ENSMUSG00000107520	8	9	12	7	1	6	18
ENSMUSG00000046716	40	26	62	31	21	52	47
ENSMUSG00000118408	1	3	2	2	0	1	9
ENSMUSG00000030393	65	182	132	130	160	84	122
ENSMUSG00000110232	4	4	19	0	19	7	4
ENSMUSG00000047031	156	186	199	84	140	189	212
ENSMUSG00000093595	27	36	39	8	4	37	37
ENSMUSG00000091662	54	37	87	26	23	83	87
ENSMUSG00000111440	3	6	3	2	6	1	0
ENSMUSG00000045340	54	58	153	47	20	107	113
ENSMUSG00000093534	4	4	6	0	3	3	8
ENSMUSG00000093826	6	9	12	5	9	0	2
ENSMUSG00000093689	26	20	29	7	6	18	30
ENSMUSG00000034087	71	57	59	20	26	90	100
ENSMUSG00000110034	17	15	24	1	6	14	16
ENSMUSG00000059206	113	90	187	70	82	188	182
ENSMUSG00000109800	0	0	0	0	0	0	0
ENSMUSG00000109747	5	10	26	10	5	18	19
ENSMUSG00000110097	6	9	3	2	2	0	7
ENSMUSG00000131181	1	0	0	0	2	1	2
ENSMUSG00000109924	8	16	16	5	0	1	7
ENSMUSG00000110402	10	0	3	0	5	7	16
ENSMUSG00000110395	0	0	0	0	0	0	0
ENSMUSG00000109683	4	1	7	0	0	1	2
ENSMUSG00000109900	8	5	14	4	2	3	12
ENSMUSG00000095339	3	4	5	0	0	1	3
ENSMUSG00000109971	0	1	0	0	2	2	0
ENSMUSG00000119795	0	3	6	1	2	3	11
ENSMUSG00000110111	0	0	0	2	0	0	1
ENSMUSG00000110186	0	2	1	4	1	3	7
ENSMUSG00000121391	8	2	5	0	4	2	5
ENSMUSG00000110346	0	0	3	0	0	0	3
ENSMUSG00000054272	8	10	6	8	2	19	34
ENSMUSG00000110072	0	0	8	4	3	10	9
ENSMUSG00000132151	10	6	4	4	0	11	3
ENSMUSG00000109952	2	0	6	4	0	5	4
ENSMUSG00000110103	5	4	24	10	3	27	58
ENSMUSG00000110196	2	1	7	0	2	17	12
ENSMUSG00000123169	0	0	5	0	0	1	5
ENSMUSG00000109730	5	5	0	0	0	2	0
ENSMUSG00000110348	0	0	0	0	0	0	0
ENSMUSG00000109889	5	0	13	0	2	0	3
ENSMUSG00000110066	17	0	23	3	3	8	12
ENSMUSG00000090714	5	5	26	31	11	21	8
ENSMUSG00000109595	5	1	15	0	7	4	14
ENSMUSG00000110379	26	10	13	3	3	19	8
ENSMUSG00000110421	2	1	2	0	0	0	0
ENSMUSG00000110112	0	2	9	2	1	3	0
ENSMUSG00000109798	3	3	16	0	3	2	10
ENSMUSG00000110192	1	3	1	0	0	0	2
ENSMUSG00000109976	14	1	11	3	1	4	18
ENSMUSG00002074860	0	0	0	0	0	0	0
ENSMUSG00000095936	19	10	30	14	12	18	41
ENSMUSG00000110420	3	0	0	0	1	0	2
ENSMUSG00002076061	0	5	3	0	2	6	5
ENSMUSG00000109979	0	0	9	0	3	1	0
ENSMUSG00000110215	0	0	0	0	0	4	0
ENSMUSG00000121392	7	2	8	6	2	12	8
ENSMUSG00000110005	0	0	0	0	0	0	0
ENSMUSG00000070828	0	0	1	0	0	2	3
ENSMUSG00000109720	10	0	9	0	16	11	25
ENSMUSG00000109920	9	5	6	3	3	0	11
ENSMUSG00000109786	12	0	0	0	0	4	4
ENSMUSG00000110083	0	0	4	0	2	2	0
ENSMUSG00000110095	11	2	13	5	6	16	21
ENSMUSG00000109950	0	16	26	11	0	12	19
ENSMUSG00000109916	3	2	15	2	1	6	5
ENSMUSG00000110076	0	0	7	2	0	2	6
ENSMUSG00000125632	7	0	19	3	1	2	11
ENSMUSG00000109763	0	0	0	0	0	0	0
ENSMUSG00000110190	1	0	7	0	0	8	6
ENSMUSG00000109985	3	1	4	1	0	10	29
ENSMUSG00000110307	2	2	10	0	0	1	4
ENSMUSG00000110149	6	4	4	0	0	0	17
ENSMUSG00000110024	1	1	4	1	4	9	17
ENSMUSG00000109694	0	3	1	0	0	0	12
ENSMUSG00000109969	16	4	9	1	5	9	13
ENSMUSG00000109626	11	4	7	0	8	3	19
ENSMUSG00000092489	10	24	25	10	13	12	28
ENSMUSG00000110267	10	18	16	3	14	10	18
ENSMUSG00000095430	32	40	49	9	28	46	90
ENSMUSG00000109883	4	14	2	0	3	7	8
ENSMUSG00000110385	13	24	26	8	14	13	31
ENSMUSG00000051687	53	63	66	19	30	62	47
ENSMUSG00000110398	2	5	6	2	0	5	3
ENSMUSG00000110182	5	6	0	3	0	1	2
ENSMUSG00000047655	117	50	128	47	40	153	95
ENSMUSG00000110173	10	3	8	4	3	2	12
ENSMUSG00000092326	13	7	15	1	24	29	15
ENSMUSG00000109762	3	0	3	0	0	1	8
ENSMUSG00000043308	96	102	100	35	55	97	148
ENSMUSG00000110054	9	3	8	0	0	6	7
ENSMUSG00000092285	10	16	8	2	13	6	9
ENSMUSG00000109811	4	4	24	3	0	11	10
ENSMUSG00000115267	55	62	74	41	50	122	155
ENSMUSG00000110271	14	10	8	9	13	6	17
ENSMUSG00000092466	0	1	0	0	0	3	3
ENSMUSG00000119511	0	1	0	0	4	0	2
ENSMUSG00000110049	9	24	17	2	8	36	23
ENSMUSG00000092208	5	13	5	4	0	8	27
ENSMUSG00000139963	2	0	22	4	12	8	15
ENSMUSG00000109860	0	0	0	0	0	0	0
ENSMUSG00000110184	1	2	0	0	2	5	10
ENSMUSG00000092398	0	2	5	6	0	19	5
ENSMUSG00000109752	7	6	12	2	1	2	12
ENSMUSG00000110292	16	20	14	6	5	7	28
ENSMUSG00000092318	1	5	5	6	4	8	5
ENSMUSG00000109758	6	2	9	3	2	11	13
ENSMUSG00000095864	70	52	90	12	46	104	114
ENSMUSG00000066807	25	21	17	29	35	18	17
ENSMUSG00000092535	9	0	10	2	5	15	7
ENSMUSG00000109686	9	16	27	3	6	13	22
ENSMUSG00000092350	3	5	17	18	14	2	19
ENSMUSG00000109914	0	2	0	4	1	1	1
ENSMUSG00000092248	8	5	2	5	0	4	13
ENSMUSG00000061602	168	180	231	63	100	237	167
ENSMUSG00000110203	0	0	0	0	0	0	0
ENSMUSG00000096735	52	57	89	40	43	100	93
ENSMUSG00000110082	20	24	28	0	10	16	23
ENSMUSG00000115744	149	118	144	76	94	102	214
ENSMUSG00000092351	0	0	0	0	0	0	0
ENSMUSG00000109630	9	0	3	0	4	4	0
ENSMUSG00000092476	17	5	11	0	4	15	17
ENSMUSG00000110121	0	2	2	0	4	0	3
ENSMUSG00000110042	23	6	4	9	6	26	5
ENSMUSG00000115027	113	97	150	69	107	178	244
ENSMUSG00000058132	44	45	52	25	23	98	100
ENSMUSG00000066804	31	45	79	6	18	71	29
ENSMUSG00002074963	0	0	0	1	0	4	8
ENSMUSG00000066803	52	61	30	31	26	24	124
ENSMUSG00000092331	11	0	4	5	4	4	5
ENSMUSG00000092610	11	4	10	8	10	16	18
ENSMUSG00000092359	7	9	8	6	8	12	14
ENSMUSG00000034071	25	23	62	29	44	36	139
ENSMUSG00000092583	29	35	52	7	9	36	43
ENSMUSG00000123016	8	6	3	12	3	7	17
ENSMUSG00000030386	185	289	379	255	344	151	271
ENSMUSG00000030385	3	7	12	6	3	5	8
ENSMUSG00000081550	19	29	34	12	31	39	47
ENSMUSG00000110022	1	0	1	0	0	1	0
ENSMUSG00000096002	86	156	150	108	77	144	286
ENSMUSG00000082872	4	3	5	0	1	3	4
ENSMUSG00000096593	22	22	39	32	23	25	40
ENSMUSG00000117238	17	14	29	16	4	35	35
ENSMUSG00000091045	15	13	34	14	3	26	45
ENSMUSG00000090762	60	51	97	13	40	45	104
ENSMUSG00000098135	2	8	10	2	4	3	10
ENSMUSG00000110031	15	14	58	25	18	49	80
ENSMUSG00000070822	23	61	28	18	24	14	49
ENSMUSG00000109594	1	0	1	0	0	2	0
ENSMUSG00000135669	6	0	6	3	9	2	3
ENSMUSG00000110124	15	7	19	0	0	3	12
ENSMUSG00000121773	19	14	40	47	35	50	61
ENSMUSG00000109724	0	0	0	0	0	0	0
ENSMUSG00000109925	0	0	0	0	0	0	0
ENSMUSG00000057894	167	373	302	308	294	126	246
ENSMUSG00000110119	4	7	7	15	1	14	11
ENSMUSG00000058638	236	596	626	1065	794	219	483
ENSMUSG00000110320	47	36	64	11	27	18	49
ENSMUSG00000060397	68	71	76	72	81	29	81
ENSMUSG00000054715	106	215	298	347	313	109	255
ENSMUSG00000120596	1	0	4	0	0	0	4
ENSMUSG00000012848	1555	4550	2130	5740	4609	1015	2364
ENSMUSG00000033967	6	13	14	10	10	25	23
ENSMUSG00000065006	0	0	0	0	0	0	0
ENSMUSG00000097115	28	11	18	5	3	19	37
ENSMUSG00000120524	5	12	12	1	5	21	26
ENSMUSG00000004500	120	260	223	369	259	84	241
ENSMUSG00000124035	2	2	4	0	4	4	0
ENSMUSG00000033961	78	177	136	151	192	86	124
ENSMUSG00000030382	14	15	32	26	14	16	33
ENSMUSG00000005566	1090	2333	2335	5449	4273	591	1958
ENSMUSG00000049600	106	324	301	609	530	92	261
ENSMUSG00000124069	1	2	0	2	0	1	4
ENSMUSG00000124164	1	0	3	1	0	0	0
ENSMUSG00000033916	313	938	474	1314	887	244	464
ENSMUSG00000005575	518	1386	905	1877	1426	292	737
ENSMUSG00000124114	38	103	92	87	82	56	59
ENSMUSG00000030380	102	65	91	83	59	81	112
ENSMUSG00000070817	62	14	56	35	37	38	117
ENSMUSG00000110268	3	5	10	0	1	4	0
ENSMUSG00000109707	2	0	1	0	0	1	0
ENSMUSG00000070816	88	46	74	33	24	56	90
ENSMUSG00000070815	33	21	57	32	37	56	107
ENSMUSG00000109830	8	6	11	2	3	0	4
ENSMUSG00000117853	18	56	34	20	17	52	76
ENSMUSG00000048261	0	0	0	0	0	0	0
ENSMUSG00000110365	9	3	21	5	5	19	27
ENSMUSG00000109911	2	0	2	4	3	1	8
ENSMUSG00000095629	45	80	41	41	30	66	106
ENSMUSG00000092427	2	0	3	0	0	0	5
ENSMUSG00000070814	70	274	234	180	248	131	252
ENSMUSG00000056394	316	821	1135	2206	1776	377	757
ENSMUSG00000033847	94	174	241	282	159	105	206
ENSMUSG00000074547	4	7	15	2	4	8	15
ENSMUSG00002074998	3	2	3	4	2	5	4
ENSMUSG00000108293	7	16	16	8	4	11	16
ENSMUSG00000109929	2	0	7	14	0	6	5
ENSMUSG00002076915	6	2	7	1	10	5	15
ENSMUSG00000005649	18	10	23	6	8	26	30
ENSMUSG00000107945	12	5	4	0	0	4	8
ENSMUSG00000074378	11	12	18	3	2	21	20
ENSMUSG00000107687	0	0	1	3	1	1	0
ENSMUSG00000098644	2	0	0	0	5	0	13
ENSMUSG00000078800	4	16	11	0	4	17	9
ENSMUSG00000078799	10	16	24	5	4	21	15
ENSMUSG00000101532	54	9	55	11	9	43	74
ENSMUSG00000099400	20	16	30	0	35	45	23
ENSMUSG00000100468	7	5	8	10	1	8	11
ENSMUSG00000138213	7	13	3	0	2	4	4
ENSMUSG00000082586	0	0	0	0	0	0	0
ENSMUSG00000070811	2	1	2	1	2	0	0
ENSMUSG00000099901	18	32	18	14	8	10	24
ENSMUSG00000078798	2	7	10	8	2	21	11
ENSMUSG00000100660	11	26	19	18	13	24	43
ENSMUSG00000127608	0	0	0	0	0	0	0
ENSMUSG00000081982	0	11	6	5	0	9	4
ENSMUSG00000100566	3	4	2	1	2	11	8
ENSMUSG00000074377	6	12	15	0	14	31	26
ENSMUSG00000099596	32	21	72	14	30	36	42
ENSMUSG00000099744	1	10	8	0	2	8	19
ENSMUSG00000074375	20	31	11	5	3	27	32
ENSMUSG00000084102	4	6	8	2	4	6	9
ENSMUSG00000080705	6	1	6	1	3	9	5
ENSMUSG00000100378	5	2	12	0	9	0	0
ENSMUSG00000070810	14	10	18	7	7	12	23
ENSMUSG00000098354	5	36	40	12	14	20	58
ENSMUSG00000098506	4	13	18	14	8	12	33
ENSMUSG00000099216	13	0	9	2	12	9	18
ENSMUSG00000098782	0	0	5	2	2	0	0
ENSMUSG00000107673	1	10	29	5	6	9	19
ENSMUSG00000030378	26	70	49	47	13	54	112
ENSMUSG00000094156	11	15	41	11	6	17	31
ENSMUSG00000098290	1	0	8	0	0	0	3
ENSMUSG00000120336	25	23	54	15	27	48	60
ENSMUSG00000098741	7	0	9	3	7	1	14
ENSMUSG00000121301	28	12	36	12	12	49	40
ENSMUSG00000099242	0	0	0	0	0	0	0
ENSMUSG00000100586	30	29	77	28	23	59	50
ENSMUSG00000041596	0	0	0	0	0	0	0
ENSMUSG00000099055	3	0	1	1	0	0	6
ENSMUSG00000098520	5	4	5	0	1	5	6
ENSMUSG00000142531	9	6	21	24	8	16	37
ENSMUSG00000093773	7	0	2	4	0	1	0
ENSMUSG00000055942	42	15	34	3	18	25	32
ENSMUSG00000093665	6	21	22	2	7	13	17
ENSMUSG00000105566	2	0	0	0	0	2	0
ENSMUSG00000098330	2	0	2	0	0	5	0
ENSMUSG00000098508	2	0	0	0	2	0	0
ENSMUSG00000093549	3	1	4	0	0	0	1
ENSMUSG00000093664	1	9	11	0	3	4	2
ENSMUSG00000064977	2	0	4	4	0	0	3
ENSMUSG00000093584	11	2	13	2	4	2	14
ENSMUSG00000106552	1	6	2	0	6	2	4
ENSMUSG00000098309	0	0	0	1	1	4	3
ENSMUSG00000098564	0	0	0	2	3	0	5
ENSMUSG00000093736	7	10	9	0	1	1	9
ENSMUSG00000099198	3	15	28	4	0	8	13
ENSMUSG00000098469	5	0	0	4	0	0	3
ENSMUSG00000094555	6	0	4	0	0	2	4
ENSMUSG00000119510	0	0	3	0	0	0	0
ENSMUSG00000093509	2	0	13	0	4	8	16
ENSMUSG00000105505	6	0	5	0	0	13	10
ENSMUSG00000099056	5	2	0	0	0	1	0
ENSMUSG00000099087	4	0	4	1	1	1	2
ENSMUSG00000093567	2	0	0	0	1	0	0
ENSMUSG00000093707	9	0	4	0	6	1	11
ENSMUSG00000093770	8	7	3	4	3	5	13
ENSMUSG00000105094	0	0	13	0	0	0	3
ENSMUSG00000098382	0	0	3	0	2	7	6
ENSMUSG00000099298	0	0	4	4	0	3	2
ENSMUSG00000094416	0	0	4	0	0	1	0
ENSMUSG00000095952	0	0	2	2	6	0	0
ENSMUSG00000095974	0	0	0	0	0	0	0
ENSMUSG00000093623	0	0	0	0	0	0	0
ENSMUSG00000096414	0	0	0	0	0	0	0
ENSMUSG00000094412	1	0	0	0	0	0	0
ENSMUSG00000093961	0	0	0	0	0	0	0
ENSMUSG00000094967	0	0	0	0	0	0	0
ENSMUSG00000093940	0	0	0	0	0	0	0
ENSMUSG00000096797	0	0	0	0	0	0	0
ENSMUSG00000095922	0	0	0	0	0	0	0
ENSMUSG00000094243	0	0	0	0	0	0	0
ENSMUSG00000096439	0	0	0	0	0	0	0
ENSMUSG00000098404	5	2	4	0	20	4	16
ENSMUSG00000093727	5	4	8	2	2	4	7
ENSMUSG00000106582	4	3	14	1	3	1	15
ENSMUSG00000098561	0	2	2	0	6	2	3
ENSMUSG00000106616	0	0	0	1	0	2	0
ENSMUSG00000093554	4	0	15	0	2	9	0
ENSMUSG00000098744	0	0	0	0	0	0	0
ENSMUSG00000074369	12	19	31	2	1	8	25
ENSMUSG00000054310	4	3	17	12	2	2	8
ENSMUSG00000098278	1	0	0	0	0	0	5
ENSMUSG00000095274	0	0	0	0	0	0	0
ENSMUSG00000093913	0	0	0	0	0	0	0
ENSMUSG00000093397	2	0	4	0	0	0	5
ENSMUSG00000093421	1	3	4	1	14	0	5
ENSMUSG00000093719	8	4	1	0	1	5	5
ENSMUSG00000098861	0	0	0	0	0	0	0
ENSMUSG00000098386	0	0	4	2	0	0	6
ENSMUSG00000093513	7	2	17	1	2	5	7
ENSMUSG00000119159	1	0	3	0	0	1	0
ENSMUSG00000066772	37	20	39	20	28	43	34
ENSMUSG00000105898	9	12	10	0	0	1	10
ENSMUSG00000106346	0	0	10	0	1	0	2
ENSMUSG00000093420	5	0	5	2	6	3	9
ENSMUSG00000119732	2	0	0	2	3	2	1
ENSMUSG00000093683	5	7	6	13	6	3	24
ENSMUSG00000105314	0	0	0	2	2	0	2
ENSMUSG00000074366	29	44	25	6	1	11	38
ENSMUSG00000104759	0	4	7	0	0	1	6
ENSMUSG00000105410	1	12	1	2	2	2	6
ENSMUSG00000092576	7	2	14	0	4	5	21
ENSMUSG00000041583	6	2	14	1	8	8	18
ENSMUSG00000041578	14	19	17	11	10	10	15
ENSMUSG00000074365	37	2	35	19	9	20	30
ENSMUSG00000106050	7	5	9	1	5	17	5
ENSMUSG00000041571	544	2367	557	1778	1401	453	1497
ENSMUSG00000041560	383	1189	753	1684	1354	251	555
ENSMUSG00000080478	0	0	0	1	0	0	10
ENSMUSG00000093249	0	1	1	0	0	4	3
ENSMUSG00000074364	194	1017	408	595	800	155	519
ENSMUSG00000070808	205	368	370	617	571	151	296
ENSMUSG00000109984	9	8	12	6	7	5	19
ENSMUSG00000140702	9	9	13	4	2	0	10
ENSMUSG00000140746	2	3	7	4	2	4	6
ENSMUSG00000140783	3	4	3	9	2	5	8
ENSMUSG00000120250	21	70	106	169	111	39	77
ENSMUSG00000078796	51	31	39	14	38	33	46
ENSMUSG00000124798	10	1	2	1	2	1	8
ENSMUSG00000006024	872	2799	2285	4597	3712	713	1871
ENSMUSG00000006021	81	287	194	363	264	92	144
ENSMUSG00000030376	19	1	11	0	1	3	21
ENSMUSG00000131163	0	0	0	0	0	0	0
ENSMUSG00000041420	98	276	152	296	273	83	143
ENSMUSG00000006019	190	529	336	973	589	159	217
ENSMUSG00000131190	1	0	16	0	2	1	6
ENSMUSG00000110413	0	2	9	8	1	2	9
ENSMUSG00000074361	121	206	223	367	390	56	217
ENSMUSG00000080413	0	0	0	0	0	0	0
ENSMUSG00000049130	512	1058	1753	2634	2038	305	1162
ENSMUSG00000091811	77	238	85	229	236	52	121
ENSMUSG00000041375	139	294	200	474	378	148	222
ENSMUSG00000131213	0	0	8	5	1	17	3
ENSMUSG00000131252	2	0	1	0	0	4	0
ENSMUSG00000002083	126	234	208	376	306	76	184
ENSMUSG00000052833	493	1245	1281	2502	1863	429	922
ENSMUSG00000120378	2	7	7	1	3	0	8
ENSMUSG00000120191	0	0	0	0	0	0	0
ENSMUSG00000059273	416	936	817	1368	1241	250	740
ENSMUSG00000110181	5	8	5	9	7	9	8
ENSMUSG00000109781	38	93	99	93	89	48	81
ENSMUSG00000109647	8	7	7	7	7	2	6
ENSMUSG00000124747	3	0	7	1	8	1	4
ENSMUSG00000019158	150	449	165	634	424	129	220
ENSMUSG00000001988	32	30	14	22	24	10	17
ENSMUSG00000126815	0	0	0	0	0	0	0
ENSMUSG00000119216	0	0	1	1	0	0	0
ENSMUSG00000058230	232	446	267	496	556	168	375
ENSMUSG00000099423	16	21	10	3	31	21	5
ENSMUSG00000101135	2	9	6	1	8	15	10
ENSMUSG00000100583	10	22	34	9	16	16	32
ENSMUSG00000108316	0	0	0	0	0	0	0
ENSMUSG00000101008	0	0	0	0	0	5	0
ENSMUSG00000064745	0	0	0	0	0	3	1
ENSMUSG00000143059	3	2	9	0	9	0	3
ENSMUSG00000108610	1	0	1	2	0	3	3
ENSMUSG00000121337	3	1	11	0	5	0	0
ENSMUSG00000108307	2	0	4	0	0	0	2
ENSMUSG00000078795	30	3	14	7	14	8	21
ENSMUSG00000108370	5	0	8	0	2	4	0
ENSMUSG00000108366	5	4	7	5	2	2	0
ENSMUSG00000007209	10	1	12	9	5	3	3
ENSMUSG00000008036	420	1116	707	1902	1396	352	705
ENSMUSG00000001918	1212	4119	4321	6715	6164	2229	2747
ENSMUSG00000048920	243	662	405	887	806	143	470
ENSMUSG00000030374	662	1520	1497	3034	2540	528	1170
ENSMUSG00000041187	249	572	618	946	981	191	516
ENSMUSG00000127268	6	3	4	16	13	0	1
ENSMUSG00000097842	13	14	5	14	2	10	16
ENSMUSG00000078794	40	132	42	78	90	22	43
ENSMUSG00000108671	3	10	0	2	1	10	4
ENSMUSG00000063594	5	17	2	0	1	0	11
ENSMUSG00000043017	186	310	305	927	591	118	244
ENSMUSG00000019370	356	1088	1021	1872	1839	306	811
ENSMUSG00000137312	18	2	3	6	1	9	25
ENSMUSG00000070802	17	4	7	0	38	20	18
ENSMUSG00000125551	0	0	0	0	0	0	0
ENSMUSG00000064689	0	0	0	1	0	0	0
ENSMUSG00000041141	16	6	12	5	0	23	9
ENSMUSG00000124429	0	3	0	0	0	7	1
ENSMUSG00000108348	44	0	25	10	10	20	42
ENSMUSG00000041117	35	204	116	330	328	27	151
ENSMUSG00000003099	347	1026	1083	1877	1350	343	844
ENSMUSG00000004328	25	51	74	21	46	46	44
ENSMUSG00000108807	2	2	0	0	2	10	7
ENSMUSG00000133542	1	0	0	0	0	0	3
ENSMUSG00000066760	45	27	62	22	30	28	52
ENSMUSG00000108561	4	1	10	0	6	0	2
ENSMUSG00000108694	2	6	13	4	12	8	7
ENSMUSG00000053228	30	10	48	8	4	28	24
ENSMUSG00000108462	2	5	5	0	2	2	12
ENSMUSG00000023159	42	30	51	31	34	63	97
ENSMUSG00000108782	11	18	9	11	8	18	41
ENSMUSG00000108441	8	6	19	4	2	8	6
ENSMUSG00000127930	3	0	0	1	5	1	0
ENSMUSG00000128040	0	3	13	0	5	3	17
ENSMUSG00000125604	0	1	0	0	0	0	1
ENSMUSG00002075725	0	0	0	0	0	0	0
ENSMUSG00002076502	9	0	2	0	0	0	6
ENSMUSG00000108792	7	14	15	0	0	14	11
ENSMUSG00000108654	18	6	41	4	4	9	23
ENSMUSG00000108558	0	0	0	0	0	0	0
ENSMUSG00000121341	3	1	6	1	0	2	8
ENSMUSG00000108638	3	11	3	0	2	2	15
ENSMUSG00000008789	23	35	42	12	5	17	77
ENSMUSG00000063830	17	9	5	4	3	4	9
ENSMUSG00000108685	19	7	5	0	8	6	5
ENSMUSG00000023185	4	5	19	9	5	4	21
ENSMUSG00000078793	46	48	56	19	17	32	98
ENSMUSG00000030368	8	6	41	11	5	25	40
ENSMUSG00000057195	5	6	18	4	6	16	22
ENSMUSG00002076230	0	3	2	0	1	0	3
ENSMUSG00000108331	5	4	11	14	5	13	11
ENSMUSG00000030366	26	22	33	21	30	24	51
ENSMUSG00000108545	15	1	10	8	7	15	22
ENSMUSG00000136118	2	4	1	0	1	1	19
