gene_names	male_24m_1	male_24m_2	male_24m_4	male_24m_7	male_3m_3	male_3m_5	male_3m_6
ENSMUSG00000122244	ENSMUSG00000122244	0.0956296132432506	1.05744556833241	2.19069276362237	-0.327472018574014	1.54896624616004	0.792068614716406	-1.06185426035213
ENSMUSG00000033569	Adgrb3	0.0329849676117071	0.852161347390123	0.808857115671138	-0.642764583211456	0.626672106476317	1.50611747711369	-0.673088789581662
ENSMUSG00000103209	Gm37331	-1.01066294014917	0.454967719159534	1.21900545993904	-0.358433496712383	0.432761148165405	1.45149835558332	-0.717039583977087
ENSMUSG00000104027	Gm37211	1.54031121833797	1.29563957571377	1.9449658174546	0.138211506758402	1.35499636670847	2.16288702796996	0.597583317288098
ENSMUSG00000103214	Gm38286	1.00715510014335	2.00759534388855	0.610895268778755	-0.0194933032856959	0.621518732354495	1.72641708570431	0.199434077208021
ENSMUSG00000104100	Gm37880	-0.4447201873468	0.770571687183306	1.3566139585353	-1.14314801472497	-0.844975234097912	0.977762353738463	-1.28733419554609
ENSMUSG00000103889	Gm37011	-0.327605193738631	1.13704229758922	1.44966623148328	0.446796747599311	1.25281823454327	0.577955754551208	-0.238047026047386
ENSMUSG00000104221	Gm37051	0.0646725190833841	1.13338961919633	2.15562202701775	-1.06100048059456	1.19692641701639	1.04072030000203	-1.66971641853389
ENSMUSG00000102250	Gm38260	1.33519573645978	1.58557404018968	2.03701232462913	-0.299977520759143	1.53387431970213	2.05778446571849	1.01747705622416
ENSMUSG00000102317	Gm37628	-0.797657814801873	0.784068931420151	1.24398043629832	-1.92318685608781	0.508691356890967	0.962491772674099	-1.77577656252563
ENSMUSG00000102465	Gm38198	0.901630308811971	-0.374789392198966	1.85953179020871	-0.421046402863272	0.188072403456466	0.859693918425826	-0.659280905273004
ENSMUSG00000103924	Gm37895	-0.524068583268814	0.970363178379653	1.39059581386301	-0.930982918636662	-0.123761348801985	0.980458553313373	-0.451633827550641
ENSMUSG00000104132	Gm36952	1.00013934889785	1.93169307534279	2.07719406098125	-0.193738067538685	2.14198108938603	1.86390572907042	0.208625427603756
ENSMUSG00000102747	Gm37602	2.13866068434627	1.59347916933654	1.90863076686795	0.741672856915095	2.59077139352116	2.21253318808612	1.13262674382029
ENSMUSG00000140232	ENSMUSG00000140232	0.875487656099004	0.204947171650463	1.51640099932751	-1.00940900682951	1.48045993675609	2.01195253503219	-0.0268014547200259
ENSMUSG00000101514	Gm5524	0.230444177786328	0.998542797657546	1.37480800935066	-0.374583701307476	1.02236988934207	0.641149742659188	-0.196291214774984
ENSMUSG00000138065	ENSMUSG00000138065	0.593385376850105	0.955795765110523	1.67663119882603	-0.220929114219594	2.14038973736646	1.61836816749337	0.149018520378618
ENSMUSG00000127937	ENSMUSG00000127937	0.650452072418354	1.04567118925888	1.82044335067805	-0.451144237520097	1.24497742627183	1.75202017685325	0.118836951474741
ENSMUSG00000125037	ENSMUSG00000125037	0.159741927142406	0.516594622833367	1.87853187093905	-0.688153180225658	0.72227547227104	1.20513418300549	-1.14661395008992
ENSMUSG00000048874	Phf3	2.57985643456687	2.4531943855199	2.81839500572119	3.05652339205919	1.4820768160719	3.0198429687529	3.09248314738966
ENSMUSG00000103783	Gm37522	0.173453117783129	0.754952312179686	1.1095013631192	0.408541345298566	0.179279162271008	1.65830154200932	-0.120739384572019
ENSMUSG00000104315	Gm37906	0.702210146814878	1.22659756154347	1.99687516647672	2.21212302018304	1.64420225456029	1.67619683001622	1.2814137921181
ENSMUSG00000086727	Alyreffm1	-0.504211641774525	0.187240265900993	1.64432100955375	-1.4249960103659	0.474164033027385	0.669333858385972	0.136990254913936
ENSMUSG00000100910	Gm29128	-0.109422572331294	0.213690091749577	0.411166386666185	-1.49601013619153	0.324272946081468	0.969945428084731	-0.656392159211102
ENSMUSG00000026058	Khdrbs2	0.712052795140362	0.782095378793208	1.52997493188656	-0.107632561053702	1.57044010083285	1.29359482597565	0.148796595536069
ENSMUSG00000103482	Gm37999	-0.180911218699983	0.0383617075925002	2.10366837323544	0.136809077678532	1.28229216439524	2.2400982645644	-0.371608588894322
ENSMUSG00000091318	Semp2l1	0.370492560304402	-1.26479538025312	0.878101600251199	-0.948204720451098	0.4195659537233	1.44823761643608	-0.667027543377632
ENSMUSG00000102926	Gm37151	-0.0308335246247466	0.682713223154884	1.75220388649834	-0.536692588115898	0.366594986482205	0.947032605435226	-0.479737730597943
ENSMUSG00000026134	Prim2	2.80781220652027	2.62467823857498	3.58113073963505	3.70613035341915	2.67134908876479	4.22812239649936	4.09048082305373
ENSMUSG00000121274	Gm57180	-0.921502689637801	0.844972097775589	0.965315134119791	-0.352993436091754	0.776034774595303	1.33419739282672	-0.62566941175756
ENSMUSG00000004768	Rab23	1.62521827456786	1.19506862374373	1.64863433321046	1.91903293761051	0.503628025398438	2.10212077921571	2.0504029858762
ENSMUSG00000042215	Bag2	3.1556813070929	2.94395093272498	4.30616196712755	4.55466716814759	2.08342511646298	4.44886548100449	4.44240096864975
ENSMUSG00000042197	Zfp451	1.81172730484415	1.93535594554373	2.66121821731249	2.23374195988627	1.53065538434673	2.80981893966485	2.42421395892607
ENSMUSG00000042182	Bend6	1.14877810575848	1.45421139090263	2.18051404614527	1.56078814517237	1.81143828996274	2.03061607756894	1.2521516663635
