gene_id	SRR9126859_1	SRR9126934_1	SRR9127063_1	SRR9127293_1	SRR9127308_1	SRR9127357_1	SRR9127396_1
ENSMUSG00000001622.16	0.817375	0.458348	0.405425	0.119894	0.26625	0.5608	1.303822
ENSMUSG00000001627.13	6.928592	15.270653	16.446947	34.838865	22.775569	5.455951	17.568758
ENSMUSG00000001630.14	0.428359	0	0	0.155213	0.645315	0.22343	0.239281
ENSMUSG00000001632.17	2.70657	4.014157	5.206016	7.118395	7.001223	1.300817	4.762385
ENSMUSG00000001642.19	0.294219	0.106739	0.161341	0.227681	0.300367	0.765552	0.248765
ENSMUSG00000001655.7	0.240092	0.0539	0.302152	0.067814	0.082233	0.076731	0.167102
ENSMUSG00000001656.4	0.136296	0.107665	0.057276	0.084662	0.073331	0.10948	0.017722
ENSMUSG00000001657.8	0.127873	0.328809	0.188509	0.063328	0.240797	0.257961	0.206796
ENSMUSG00000001661.6	0.378807	0.511528	0.885301	0.134825	1.241465	0.654629	0.662747
ENSMUSG00000001663.11	0	0	0.078297	0	1.216299	0.080281	0
ENSMUSG00000001665.12	0.291322	1.097298	1.14331	0.380032	0.223695	0.107364	0.563501
ENSMUSG00000001666.9	1.814891	3.996693	0.932153	3.69517	4.621926	0.789647	2.202476
ENSMUSG00000001670.14	0	0	0.160549	0.098383	0.153389	0.130024	0.314811
ENSMUSG00000001672.15	0.156955	0.086789	0.507868	0	0.118225	0.099283	0.257139
ENSMUSG00000001674.12	0	0	0	0.463951	0	0.513356	1.172974
ENSMUSG00000001687.16	1.320037	5.325277	6.438879	8.012907	8.053671	0.577902	3.870101
ENSMUSG00000001700.11	0.914962	1.347209	1.976432	2.253333	2.06273	0.419794	1.803652
ENSMUSG00000001707.9	1.847529	2.451558	3.924436	6.966634	4.386192	0.814834	5.274422
ENSMUSG00000001729.15	5.817818	5.701226	4.041693	10.678138	10.110405	0.952479	1.985828
ENSMUSG00000001739.15	3.380316	3.237119	8.080716	9.095161	8.346303	0.956058	4.414915
ENSMUSG00000001741.13	5.525879	7.576042	11.101079	15.724408	14.169445	1.693308	8.158744
ENSMUSG00000001750.17	18.178503	30.275735	27.449867	43.440831	29.593399	11.287879	30.403531
ENSMUSG00000001751.10	0.68357	3.72492	1.689033	4.211572	1.065139	0	0.912324
ENSMUSG00000001755.13	0.836025	1.076078	1.29728	2.290637	0.525691	0.218555	0.772964
ENSMUSG00000001761.8	1.253498	2.723459	2.533626	2.232887	3.154994	0.614255	2.2067
ENSMUSG00000001763.15	2.158044	6.385549	5.829523	7.493559	9.635064	3.494544	6.186061
ENSMUSG00000001767.6	1.093392	3.06095	8.069564	5.080021	5.58683	1.501837	3.166916
ENSMUSG00000001768.17	3.301808	6.14367	5.854549	5.510236	6.678079	1.801543	4.041186
ENSMUSG00000001773.15	0.316448	0.132644	0.105845	0	0.063241	0.32728	0.537534
ENSMUSG00000001774.9	12.352019	10.405138	17.360011	11.577234	16.927958	8.568259	24.628721
ENSMUSG00000001783.4	4.356954	9.032367	13.274039	19.222957	15.510477	2.983045	7.971204
ENSMUSG00000001785.14	0.854943	1.285137	4.605819	1.728199	2.433025	0	0
ENSMUSG00000001786.15	2.997296	5.540486	10.848123	13.813705	14.00047	2.739288	9.470772
ENSMUSG00000001794.14	10.827659	18.016903	15.40922	20.873762	20.246057	3.219424	14.672574
ENSMUSG00000001802.17	0.085566	0.544243	0.09544	0.125936	0.300773	0.616204	0.420707
ENSMUSG00000001804.10	0.08546	0.059069	0.167592	0.061932	0.064372	0.180194	0.291685
ENSMUSG00000001815.16	0	0	0	0	0	0	0
ENSMUSG00000001819.5	0	0.074716	0.030284	0.033573	0	0.130243	0.042166
ENSMUSG00000001823.6	0.030195	0	0.029607	0	0	0.010611	0.013741
ENSMUSG00000001827.13	0.359601	1.41128	0.333355	0.105589	0.240075	0.191512	0.221023
ENSMUSG00000001829.18	1.871535	3.969108	4.93569	11.084239	5.950938	0.891766	3.988908
ENSMUSG00000001833.18	9.384698	14.631414	20.895067	24.822476	23.498598	6.702753	14.535462
ENSMUSG00000001844.11	3.828353	6.024995	8.656252	10.072519	10.029539	1.710359	7.804901
ENSMUSG00000001847.15	32.659047	51.886883	72.082177	129.36741	79.897174	15.00574	51.004032
ENSMUSG00000001855.16	3.882884	4.254358	9.657648	6.695805	6.536047	4.66405	3.835281
ENSMUSG00000001864.14	0.347785	0	0	0	0.79849	0	0
ENSMUSG00000001865.3	0.805273	1.249944	2.030395	1.417245	2.325273	0.181922	1.492045
ENSMUSG00000001870.17	21.502081	39.285542	27.727928	19.009041	18.41924	16.123207	47.417729
ENSMUSG00000001891.17	3.796423	12.511327	8.332289	11.85243	8.404621	1.550131	9.813012
ENSMUSG00000001901.16	0	0	0	0	0	0	0
ENSMUSG00000001909.17	3.083699	5.441028	5.347053	9.590005	7.020218	2.235846	4.869788
ENSMUSG00000001910.6	2.476098	3.772485	4.689709	6.461854	5.547888	0.848879	2.868645
ENSMUSG00000001911.17	2.221899	2.352162	1.001576	1.464014	2.152029	2.704988	2.198954
ENSMUSG00000001918.18	13.852043	27.803638	36.199595	43.693094	42.576722	13.496367	20.174601
ENSMUSG00000001924.16	9.456113	13.885737	23.929934	32.411918	19.06303	3.200703	14.434619
ENSMUSG00000001930.18	8.181789	6.031216	6.633839	12.216375	6.836546	3.929119	6.103058
ENSMUSG00000001942.9	1.653586	2.577556	4.24373	3.434703	3.157051	0.853056	2.811622
ENSMUSG00000001943.9	1.362658	0.616036	0.352359	1.026989	0.568141	0.057843	0.865285
ENSMUSG00000001946.15	0.637731	0.661081	23.74614	1.011004	1.853832	0.514371	0.449885
ENSMUSG00000001948.11	0.204041	0	0.600208	0.295457	0	0	0.86606
ENSMUSG00000001962.9	2.377469	3.42548	4.520366	5.352655	6.815368	1.190262	2.576198
ENSMUSG00000001964.15	0.363642	1.350905	1.343459	2.324503	0.826979	0.588059	1.101764
ENSMUSG00000001983.8	0.313209	0.673188	0.797689	0.970908	0.985771	0.31362	0.54294
ENSMUSG00000001985.10	0.0445	0.046483	0.017411	0.028998	0.026819	0.030563	0.044255
ENSMUSG00000001986.17	0.590569	0.503977	1.223474	0.674078	1.152497	0.184684	0.43377
ENSMUSG00000001988.10	0.230242	0.114542	0.039569	0.073111	0.211629	0.056726	0.114071
ENSMUSG00000001995.10	1.227165	1.286004	1.292063	1.562498	1.934409	0.487715	1.539451
ENSMUSG00000001998.16	1.387105	1.186586	2.161776	0.927765	1.201104	0.830888	1.42638
ENSMUSG00000001999.16	1.301265	0.975814	1.692429	1.339123	0.385484	0.276193	1.614264
ENSMUSG00000002006.13	0.132823	0.105931	0	0	0	0	0
ENSMUSG00000002007.6	1.471006	3.199619	1.84734	3.33254	2.84832	0.670143	4.042527
ENSMUSG00000002010.18	15.425377	31.112572	28.692027	44.894097	38.953772	6.402454	31.95543
ENSMUSG00000002012.14	0.916213	0.55857	0.421987	1.086494	0.862122	0.404158	0.833909
ENSMUSG00000002014.13	13.650859	21.066389	15.899523	36.101133	27.263057	4.99933	15.050247
ENSMUSG00000002015.6	9.465904	15.127086	21.180303	36.052773	23.990362	4.577094	16.291848
ENSMUSG00000002017.11	1.822971	1.950292	2.267319	3.759122	2.630783	0.865745	2.00612
ENSMUSG00000002020.16	1.47696	1.910176	0.061303	3.14073	2.396196	0.213022	0.870652
ENSMUSG00000002028.14	0.542187	0.278776	2.74168	0.462434	1.117551	0.548523	0.541158
ENSMUSG00000002031.14	3.931337	4.006944	6.693115	4.65607	3.517964	2.307689	6.050514
ENSMUSG00000002032.18	0.284447	0.238334	0.119916	0.319712	0.249021	0.080216	0.242638
ENSMUSG00000002033.15	0.150646	0.989143	0.06144	0.032855	0.072279	0.05294	0.150825
ENSMUSG00000002043.18	1.034827	3.330173	0.880466	2.327909	0.759173	1.474709	0.592663
ENSMUSG00000002052.7	1.48036	2.202241	2.229861	3.996584	3.516125	0.517866	2.529923
ENSMUSG00000002055.10	4.737399	4.218266	15.828653	13.70406	8.962898	2.7163	9.251677
ENSMUSG00000002057.5	0.023268	0.032165	0.04563	0	0.061342	0.008177	0
ENSMUSG00000002058.14	1.819769	2.098077	0.515961	7.855106	4.195195	1.166785	0.932029
ENSMUSG00000002059.19	9.128442	11.0494	9.458909	7.958618	5.187384	6.197001	10.314501
ENSMUSG00000002064.11	3.473108	5.253737	6.520871	9.296365	8.129905	1.962404	4.552078
ENSMUSG00000002068.17	1.091298	0.73081	0.595177	0.67832	0.897399	0.4493	0.098123
ENSMUSG00000002076.13	0.196371	0.087074	0.10896	0.306648	0.092758	0.068212	1.295511
ENSMUSG00000002083.14	0.666967	1.042625	0	3.098542	0.557198	0.164189	1.569509
ENSMUSG00000002100.16	0.088782	0.079775	0.026116	0.134111	0.053103	0.00624	0.016161
ENSMUSG00000002102.16	0.230242	5.689481	7.409853	9.632258	9.61086	0.914877	8.541594
ENSMUSG00000002103.17	0.586975	6.12413	1.731356	4.903315	13.804026	1.155656	13.873798
ENSMUSG00000002104.12	0.268872	1.362043	0.316003	1.07248	0.610507	0	1.11863
ENSMUSG00000002105.16	3.376058	3.394159	2.784368	2.959632	3.667103	1.226573	2.904738
ENSMUSG00000002107.20	5.71867	8.551943	11.475459	13.363085	13.04078	2.691833	8.362915
ENSMUSG00000002108.11	2.507062	2.260186	3.166674	5.552853	2.196061	0.284294	2.004503
ENSMUSG00000002109.15	1.167345	1.113782	1.590258	2.190306	2.104263	0.429679	0.997989
ENSMUSG00000002111.10	20.293493	28.989673	46.251336	79.3008	53.430555	6.986083	27.37043
ENSMUSG00000002129.12	2.08216	2.979952	4.916619	6.254779	6.717093	1.427262	3.472526
ENSMUSG00000002147.19	1.237922	1.203743	1.412906	0.884538	1.937025	0.701412	1.614951
ENSMUSG00000002190.14	0	0.259925	0	0	0	0	0.038271
ENSMUSG00000002204.10	1.717705	0.477775	6.052614	9.315549	3.337386	1.089584	5.325698
ENSMUSG00000002205.17	1.683902	0.477793	0.919529	0.375269	1.005592	0.534206	1.315746
ENSMUSG00000002210.12	3.284965	4.833704	3.912259	5.207934	3.803472	1.123305	2.928105
ENSMUSG00000002221.12	2.070698	1.98078	6.94478	5.056083	8.391836	0.540608	5.076855
ENSMUSG00000002222.15	1.486235	2.218427	2.440082	2.635944	1.988116	0.949187	1.98464
ENSMUSG00000002227.16	1.458933	2.356666	2.855417	2.77979	2.717445	0.638061	1.811567
ENSMUSG00000002228.8	0.421953	1.053185	0.436725	0.59458	0.847552	0.214187	1.152145
ENSMUSG00000002233.14	0.482442	5.790289	0	0	1.181005	0.100517	2.373387
ENSMUSG00000002240.13	0.162196	0.269062	0.095423	0.070525	0.097738	0.091199	0.249491
ENSMUSG00000002249.22	0.341239	0.531032	0.087342	0.188977	0.543343	0.211615	0.32259
ENSMUSG00000002250.17	1.431713	0.796607	0.473082	0.239149	0.059781	0.906552	0.063246
ENSMUSG00000002257.9	3.968235	6.245609	6.023652	14.304201	6.879345	1.887213	3.435702
ENSMUSG00000002265.18	0.339446	0.283873	0.99566	0.169661	0.320388	0.456936	0.771409
ENSMUSG00000002266.18	0	0.603402	1.194114	0	0.82196	0.445253	0.411318
ENSMUSG00000002274.15	1.754205	3.191147	2.064561	3.685282	3.369397	0.670304	3.2313
ENSMUSG00000002279.20	1.87253	1.801224	3.285337	2.557043	2.867979	0.667081	1.917556
ENSMUSG00000002280.12	0.305848	1.586061	3.377956	0.69259	3.825196	0.65211	2.148088
ENSMUSG00000002289.17	1.756077	3.961403	6.045119	5.432879	5.618791	0.738275	2.402664
ENSMUSG00000002297.17	3.2404	2.386972	5.073549	4.504643	4.875687	3.237197	3.002198
ENSMUSG00000002307.17	0.949693	1.350169	1.280759	1.929551	1.184332	0.587281	0.597417
ENSMUSG00000002308.17	0.963922	1.892058	1.753712	2.245619	1.994448	0.545356	2.216847
ENSMUSG00000002319.17	1.697065	3.453573	1.024686	2.093169	3.540763	0.764589	2.344552
ENSMUSG00000002320.16	3.272025	4.727477	6.902091	9.989544	5.540002	3.626969	9.086702
ENSMUSG00000002324.9	0.160469	0.537887	0.979292	0.630466	0.416335	0.204932	0.494914
ENSMUSG00000002325.16	3.638026	3.52289	9.190875	12.922295	10.312286	1.727042	3.843981
ENSMUSG00000002326.7	2.147471	4.209938	7.15717	6.946129	7.320704	2.240157	4.595283
ENSMUSG00000002329.8	2.249472	2.846702	5.183997	5.389218	5.123708	1.666865	3.719291
ENSMUSG00000002332.17	0.181148	0.098598	0.565563	0.592795	0.483425	1.062752	1.032597
ENSMUSG00000002341.9	0.072147	0.030171	0.081856	0.027541	0.030727	0.060353	0.121016
ENSMUSG00000002342.18	3.481574	7.388812	27.397985	13.611806	7.385422	1.848472	6.98262
ENSMUSG00000002343.12	0.935729	1.493057	1.122453	1.832835	0.755727	0.732471	1.374198
ENSMUSG00000002345.19	3.621642	3.229761	3.784905	5.05103	3.961025	1.42282	5.035043
ENSMUSG00000002346.18	1.969544	2.330339	2.703499	2.290009	2.484696	1.300028	4.088442
ENSMUSG00000002365.11	0.193861	0	0.102179	0	0.236289	0.147558	0.194895
ENSMUSG00000002372.10	1.378677	2.204674	2.773875	3.884248	2.202721	0.165458	0.752212
ENSMUSG00000002379.8	11.9677	28.102522	13.919223	29.057327	29.050763	5.037391	20.626393
ENSMUSG00000002384.3	0.427798	0.328054	0.583633	0.291746	0.740847	0.278904	0.695968
ENSMUSG00000002393.15	1.60164	12.454273	2.71378	15.160649	14.390911	0.885931	8.833817
ENSMUSG00000002395.15	5.00508	11.296724	8.506734	15.30593	11.181945	3.621881	8.394981
ENSMUSG00000002396.9	4.008211	1.84137	2.709831	3.962768	3.879489	0.725533	1.351506
ENSMUSG00000002409.19	0.713022	1.946072	0	0.558376	1.908464	0.223915	0.511786
ENSMUSG00000002413.16	0.81041	0.575208	0.954822	0.845473	1.050847	0.52894	0.968316
ENSMUSG00000002416.14	12.624824	15.396933	10.616494	23.076716	16.640651	5.143118	18.954916
ENSMUSG00000002428.13	1.258245	1.57131	1.705192	3.65987	1.124764	0.967107	2.957073
ENSMUSG00000002455.15	2.378498	4.769463	5.842518	9.461116	6.175139	1.13219	4.334404
ENSMUSG00000002458.14	12.062844	17.227534	32.573682	43.746913	40.070167	9.501597	18.334164
ENSMUSG00000002459.18	0.86917	0.206123	0.55288	0.42933	0.423736	0.075679	0.770442
ENSMUSG00000002475.17	1.095433	0.351878	0.587712	0.588716	0.515843	1.216644	0.687735
ENSMUSG00000002477.6	4.878571	6.79847	10.652751	21.358008	16.325789	4.959696	11.02772
ENSMUSG00000002486.16	1.8374	1.108275	3.147816	1.193487	2.496391	0.446266	2.041454
ENSMUSG00000002489.17	2.226534	0.782863	1.53591	1.082538	1.527198	3.562258	1.210167
ENSMUSG00000002496.11	8.499812	8.075825	7.841805	9.704109	10.296988	4.112693	9.22181
ENSMUSG00000002500.16	1.900393	11.143899	0.841536	4.375915	3.809509	0.818641	12.250213
ENSMUSG00000002504.16	1.444407	4.085648	3.100455	4.337391	4.937789	1.094205	4.269882
ENSMUSG00000002524.18	4.083069	3.213917	2.976906	4.099724	2.78989	1.033831	4.840818
ENSMUSG00000002546.18	3.222986	2.027	1.866521	3.545246	1.989202	0.055382	1.054729
ENSMUSG00000002550.17	1.182689	4.690306	5.091613	7.320562	7.307941	1.145183	5.17944
ENSMUSG00000002565.17	0.841603	0.879262	0.832546	0.42157	1.024297	0.281377	0.960218
ENSMUSG00000002578.19	0	0.149155	0	0.012327	0.17594	0.198328	0.018911
ENSMUSG00000002580.8	2.275602	5.750667	5.44253	10.76001	7.107552	3.023416	3.473221
ENSMUSG00000002588.14	0.293132	0.22103	0.365815	0.096559	0.140508	0.243485	0.460835
ENSMUSG00000002602.17	3.881879	1.213053	0.265284	0.783261	1.588769	0	1.541928
ENSMUSG00000002603.16	13.613946	7.266374	2.751705	13.322085	20.287086	4.929627	2.851909
ENSMUSG00000002608.9	3.077648	5.719637	6.370845	9.588539	7.759611	1.64677	4.277485
ENSMUSG00000002617.15	0	0.732857	1.272329	1.203015	0.685754	0.295764	1.055225
ENSMUSG00000002625.11	4.158903	8.86302	11.344852	12.625516	10.900174	3.628617	8.140199
ENSMUSG00000002633.5	0.053112	0.036711	0.052078	0.028867	0.030005	0.102656	0.036256
ENSMUSG00000002635.12	1.043357	3.954595	6.798752	3.448822	3.86082	0.900898	6.937554
ENSMUSG00000002658.10	3.126265	6.108881	7.721149	12.077343	8.374687	1.685127	5.947587
ENSMUSG00000002660.9	4.675042	6.962901	6.667541	13.017141	12.731871	3.566625	8.322387
ENSMUSG00000002661.15	1.772213	2.879782	2.078382	2.026869	3.353135	0.424238	2.361259
ENSMUSG00000002664.3	0.307883	0	0	0	0.23191	0.32459	0.140113
ENSMUSG00000002668.9	7.319192	8.451301	9.256414	14.234807	10.445655	3.731881	10.499066
ENSMUSG00000002679.15	1.2361	3.480196	2.959232	5.660594	3.588041	1.462045	3.295202
ENSMUSG00000002688.9	0.253327	0.476267	0.566344	0.13218	0.541918	0.14244	0.322799
ENSMUSG00000002699.14	4.447432	6.308198	6.27074	15.432246	10.039281	0.733766	5.355284
ENSMUSG00000002718.15	2.699185	3.123763	7.241053	5.148453	6.233822	2.645652	7.786789
ENSMUSG00000002728.15	4.706983	10.356948	10.171879	10.971912	9.886369	3.793476	8.034127
ENSMUSG00000002731.7	1.595924	1.972495	2.870254	3.448861	3.730679	0.977405	2.42062
ENSMUSG00000002732.15	0.786841	0.770599	3.924834	1.80862	6.737939	1.610578	4.02399
ENSMUSG00000002733.9	2.084856	2.629713	2.684273	3.712938	3.61821	0.817066	3.316079
ENSMUSG00000002741.10	3.363617	4.33392	5.121073	5.074722	6.629462	1.186573	4.085061
ENSMUSG00000002748.8	3.461158	4.308354	7.249382	6.971656	7.3451	1.609095	5.392705
ENSMUSG00000002763.17	1.648167	2.716955	3.618076	3.914268	4.838031	1.153794	2.906733
ENSMUSG00000002767.14	0	0	0	0	0	3.101917	0
ENSMUSG00000002768.9	7.073439	9.356504	10.619453	14.033101	12.349238	2.706164	8.180972
ENSMUSG00000002769.10	0.245213	0.151811	0	0.298832	0.128796	0.160239	0.039981
ENSMUSG00000002771.13	0.03019	0.024922	0.14218	0	0.017112	0.043731	0.07802
ENSMUSG00000002778.15	1.463453	5.524181	5.22182	5.460465	6.95284	0.328899	6.742331
ENSMUSG00000002781.20	0.754813	0.214064	1.246708	1.710509	0.366498	0.480228	1.676498
ENSMUSG00000002791.19	0	0	0	0	0	0	0.179345
ENSMUSG00000002797.10	0.906878	0.683603	0.486841	1.364182	1.224255	0.967184	1.574448
ENSMUSG00000002799.7	0.865309	0.528857	0.884407	0.334495	1.236805	0.097496	0.99667
ENSMUSG00000002803.15	0.659531	2.462717	1.455654	2.610696	2.416714	0.466035	1.505275
ENSMUSG00000002804.5	1.342893	3.644182	3.469343	4.598401	4.107158	1.247266	3.103692
ENSMUSG00000002808.8	4.343282	8.782287	8.371078	10.177599	12.505602	1.766379	9.442783
ENSMUSG00000002812.5	11.009431	8.403417	11.488058	17.357858	13.03603	1.310403	11.751014
ENSMUSG00000002814.16	0.336026	0.069852	0	0.480704	0.15941	0.186629	0.252388
ENSMUSG00000002820.7	3.59667	7.816565	16.569467	16.930724	17.703403	4.698404	12.736234
ENSMUSG00000002825.9	3.854533	1.945208	3.524592	5.138546	4.201151	2.435278	0.993665
ENSMUSG00000002831.16	0.450306	2.307115	0.227259	1.140216	0.954679	0.189747	1.904441
ENSMUSG00000002833.12	21.543102	21.142855	13.656889	13.044028	18.058883	2.966359	8.926665
ENSMUSG00000002835.10	0.068297	0.010139	1.327717	0.304515	1.732799	0.038725	1.186609
ENSMUSG00000002844.10	1.742331	1.582079	2.882943	9.649548	6.686331	0	4.693248
ENSMUSG00000002845.15	4.880385	7.670078	20.718067	30.997358	25.519024	11.378413	8.694776
ENSMUSG00000002846.10	1.202291	2.049125	1.516839	2.091106	1.377857	0.799203	2.765447
ENSMUSG00000002847.8	0.300026	0.608302	0.549146	0.69576	0.406784	0.196813	0.509738
ENSMUSG00000002870.9	6.415973	9.893907	23.800234	31.118924	29.245673	4.241937	14.531045
ENSMUSG00000002871.15	10.301584	7.059394	18.586494	18.530363	17.645469	3.21965	9.158033
ENSMUSG00000002881.15	0.244382	3.009364	2.639194	3.433126	2.197682	0.507991	1.123744
ENSMUSG00000002885.15	5.321906	9.57055	12.413733	12.390467	9.787283	1.48858	6.178235
ENSMUSG00000002897.6	6.046879	8.007537	14.865224	20.748151	14.559393	2.048387	10.706258
ENSMUSG00000002900.18	0.377785	1.485443	0.290889	0.123965	1.027564	0.681003	0.998606
ENSMUSG00000002908.19	0.155452	0.783466	0.229172	0.165704	0.465782	0.071275	0.706803
ENSMUSG00000002910.12	0.657272	0.619623	1.901529	1.51801	1.867018	0.864269	0.959544
ENSMUSG00000002930.7	0.045764	0	0.067309	0	0	0.032165	0.187437
ENSMUSG00000002944.16	6.381775	17.967858	15.669525	30.479977	16.749837	2.877673	16.370424
ENSMUSG00000002948.20	0.606814	5.052287	0.773419	2.920221	4.392904	3.122776	1.763902
ENSMUSG00000002949.16	2.929946	1.249914	1.2261	1.409074	1.25759	1.614607	1.12413
ENSMUSG00000002957.12	0.873559	1.662721	1.976385	1.776209	1.870862	0.538846	1.634318
ENSMUSG00000002963.18	6.695442	10.357995	12.099293	21.398392	20.219082	4.376001	8.690374
ENSMUSG00000002968.10	6.306587	11.347984	10.408312	16.569662	15.837996	2.137682	11.384107
ENSMUSG00000002980.15	0.080336	0	0	0.199233	0.429035	0.769707	0
ENSMUSG00000002981.11	6.951234	17.86394	20.235834	28.894626	23.365949	4.969729	15.194581
ENSMUSG00000002983.19	1.628599	0.966121	1.566268	1.139414	1.333736	0.520524	1.810969
ENSMUSG00000002984.18	2.496078	2.41718	1.675465	0.959103	0.740051	0.535	0.309809
ENSMUSG00000002985.17	181.216399	294.572921	189.842985	650.212151	283.48184	35.420981	197.454242
ENSMUSG00000002992.18	0	0	0	0.184869	0	0	0
ENSMUSG00000002996.18	8.408322	12.869578	22.336352	22.402003	17.845529	4.096953	11.993865
ENSMUSG00000002997.16	0.121402	0.685278	0.297395	0.901888	0.461487	0.637426	0.333591
ENSMUSG00000003031.15	0.980852	1.23689	0.87218	1.457974	1.804731	0.390094	1.59629
ENSMUSG00000003032.9	1.079531	1.75774	1.849364	2.382937	2.345971	0.654087	2.040501
ENSMUSG00000003033.16	2.60761	2.725865	4.107152	5.006432	4.276184	1.492128	1.838469
ENSMUSG00000003037.17	5.663624	9.97944	18.751444	27.973537	21.229885	3.497829	10.615129
ENSMUSG00000003038.16	3.393528	5.835758	17.140754	11.723623	16.288568	3.516725	7.719058
ENSMUSG00000003039.10	0.857808	0.663328	1.299823	2.134182	1.265484	0.204547	1.134429
ENSMUSG00000003051.14	0.083544	0.028873	0.237275	0.015136	0.031464	0.085039	0.266138
ENSMUSG00000003053.18	0.281548	0.165844	0.197191	0.142155	0.060592	0.255873	0.371033
ENSMUSG00000003062.14	0.950895	0.929965	2.735885	3.107679	1.92994	1.524685	1.161687
ENSMUSG00000003068.18	2.279511	4.827649	7.583864	9.195497	7.797808	2.277241	5.903692
ENSMUSG00000003070.7	0.146658	0.240751	0.377483	0.358699	0.455683	0.154616	0.333709
ENSMUSG00000003072.16	0.957614	0.957945	0.108545	0.03847	1.215018	0.371682	1.721458
ENSMUSG00000003099.12	2.624035	2.906819	4.140509	6.964165	2.957928	0.174965	3.611179
ENSMUSG00000003119.15	1.173828	1.625968	3.120962	2.595281	2.488884	0.872807	1.890398
ENSMUSG00000003123.16	2.351369	0.970175	3.156459	2.275799	3.374016	0.087647	3.375842
ENSMUSG00000003131.8	4.503097	6.558585	8.837588	16.629908	11.856183	0.829277	5.647694
ENSMUSG00000003134.11	0.921268	1.224268	1.866766	2.645637	5.500504	0.673782	0.757647
ENSMUSG00000003135.16	1.419903	0.430861	0.169051	0.04477	0.133619	0.815038	0.965862
ENSMUSG00000003153.11	0.907117	1.027563	3.431941	4.041272	1.000006	1.608358	2.098437
ENSMUSG00000003154.17	0	0	0	0	1.726953	0	0.565776
ENSMUSG00000003161.16	11.017526	16.915	29.494769	37.94561	36.64336	5.729078	18.25827
ENSMUSG00000003166.21	0.905669	1.334138	5.179631	3.927445	3.401282	0.230907	3.540801
ENSMUSG00000003184.16	4.252576	9.494002	11.921497	19.424352	16.717655	5.919696	8.591583
ENSMUSG00000003190.13	0.628178	0.33636	1.316561	2.297915	0.519233	0.224185	0.452165
ENSMUSG00000003198.11	1.152391	1.017751	1.299734	2.285102	2.042267	1.159343	0.721701
ENSMUSG00000003199.17	4.224429	18.956055	10.573397	11.69335	10.849987	2.701835	6.777534
ENSMUSG00000003200.11	0.260172	0.427351	0.274852	0.373013	0.26703	0.127872	0.233722
ENSMUSG00000003206.8	3.247911	3.153114	6.767017	11.329755	8.405165	1.070844	3.378496
ENSMUSG00000003208.10	1.222022	2.188382	2.199771	3.5333	2.629853	0.431088	1.724256
ENSMUSG00000003226.8	2.931235	2.172475	4.704751	5.444799	4.159656	1.278408	3.137902
ENSMUSG00000003227.5	0.081448	0.154814	0.159725	0.162317	0.283742	0.071556	0.12973
ENSMUSG00000003228.10	0.425918	0.092936	1.402361	0.31755	0.236937	0.609713	0.394784
ENSMUSG00000003233.13	3.401818	4.083785	6.775547	6.460507	6.25989	1.67788	5.201243
ENSMUSG00000003234.17	3.265966	6.91496	10.037634	11.050816	10.010818	4.931975	5.099136
ENSMUSG00000003235.14	0	0	1.649833	0.892353	0	0	0.956612
ENSMUSG00000003269.20	3.16676	7.004079	6.665938	9.846305	10.269443	1.238913	5.818456
ENSMUSG00000003271.18	0.167625	0.08401	0.607376	0.174572	0.096918	0.274799	0.242824
ENSMUSG00000003273.15	0	0.459454	0	0.082202	1.888327	0	0.087939
