Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000050830	30	6	32	21	4	28	24
ENSMUSG00002076988	0	3	2	0	0	0	0
ENSMUSG00000020193	24	34	30	32	33	45	35
ENSMUSG00000082875	10	1	5	3	1	6	6
ENSMUSG00000064766	1	0	0	0	0	0	0
ENSMUSG00000081325	0	3	4	4	4	0	3
ENSMUSG00000020191	16	9	5	7	17	13	27
ENSMUSG00000141003	5	4	0	0	5	9	7
ENSMUSG00000141042	5	0	6	0	2	1	9
ENSMUSG00000142686	5	0	2	4	3	6	10
ENSMUSG00000087452	25	34	45	23	10	34	35
ENSMUSG00000142734	5	1	0	0	2	0	0
ENSMUSG00000062511	2	9	17	12	8	7	7
ENSMUSG00000085652	10	5	13	3	6	4	19
ENSMUSG00000018654	842	1826	2351	4064	3552	451	1532
ENSMUSG00000073145	13	12	13	24	21	4	15
ENSMUSG00000134753	2	8	3	8	12	0	11
ENSMUSG00000035455	162	446	726	1139	1148	200	550
ENSMUSG00000020182	19	20	33	14	7	25	26
ENSMUSG00000086391	10	2	10	1	0	7	5
ENSMUSG00000087990	0	0	3	0	0	1	3
ENSMUSG00000020176	150	428	332	261	727	157	287
ENSMUSG00000131101	4	3	8	3	14	6	12
ENSMUSG00000128899	9	2	18	6	6	14	33
ENSMUSG00000064802	1	0	1	0	0	0	8
ENSMUSG00000126111	31	40	43	8	33	38	68
ENSMUSG00000083527	2	3	9	1	3	4	10
ENSMUSG00000020173	86	157	76	58	81	68	156
ENSMUSG00000086584	25	31	24	19	16	25	62
ENSMUSG00000126726	7	9	0	1	2	5	5
ENSMUSG00000136946	1	4	4	4	1	8	0
ENSMUSG00000089034	0	0	0	0	0	1	2
ENSMUSG00000088509	1	0	0	0	3	0	4
ENSMUSG00000122314	2	10	3	4	0	6	4
ENSMUSG00000131635	11	10	17	7	5	7	9
ENSMUSG00000139755	2	2	5	5	2	18	8
ENSMUSG00000083859	5	1	9	0	2	5	10
ENSMUSG00000136140	0	0	2	1	0	0	2
ENSMUSG00000084055	0	0	5	0	2	4	7
ENSMUSG00000138468	16	10	21	3	12	17	25
ENSMUSG00000138506	9	7	18	4	6	10	18
ENSMUSG00000129125	8	5	9	7	1	11	2
ENSMUSG00000085452	21	26	21	16	13	33	41
ENSMUSG00000081631	0	1	0	2	3	1	3
ENSMUSG00000123150	0	0	0	0	0	1	1
ENSMUSG00000085561	16	11	17	5	6	6	49
ENSMUSG00000080734	0	0	2	1	1	1	4
ENSMUSG00000139714	4	1	2	3	1	3	7
ENSMUSG00000084135	0	0	7	0	4	9	1
ENSMUSG00000128133	6	13	18	5	5	7	5
ENSMUSG00000083427	1	9	4	0	0	1	4
ENSMUSG00000082156	0	3	0	0	0	0	1
ENSMUSG00000084183	14	15	11	1	12	3	10
ENSMUSG00000142197	9	7	13	6	12	13	25
ENSMUSG00000119754	0	0	0	0	0	0	0
ENSMUSG00000089359	0	0	1	0	0	0	5
ENSMUSG00000083292	8	11	11	3	10	7	23
ENSMUSG00000128403	4	7	7	8	5	19	27
ENSMUSG00000137644	2	0	1	3	0	5	2
ENSMUSG00000104323	1	0	0	2	0	0	4
ENSMUSG00000082410	3	8	6	5	3	8	3
ENSMUSG00000048834	30	38	48	34	26	40	54
ENSMUSG00000083925	2	2	0	0	2	2	0
ENSMUSG00000078974	24	29	36	41	41	39	47
ENSMUSG00000084347	10	3	3	2	5	5	0
ENSMUSG00000139993	13	21	18	3	12	11	18
ENSMUSG00000101316	2	8	6	6	11	5	8
ENSMUSG00000081332	4	0	0	0	0	1	2
ENSMUSG00002075576	0	0	0	0	0	2	0
ENSMUSG00000119782	0	0	0	0	2	0	0
ENSMUSG00000020122	101	164	163	114	272	157	171
ENSMUSG00000085091	14	19	29	6	11	34	39
ENSMUSG00000087060	48	62	96	74	145	61	64
ENSMUSG00000044966	8	16	17	22	18	11	21
ENSMUSG00000020120	2086	2417	2887	10143	4620	811	2579
ENSMUSG00000083752	0	12	14	0	2	2	8
ENSMUSG00000044629	67	119	71	66	88	71	82
ENSMUSG00000082099	0	0	0	0	0	0	0
ENSMUSG00000138669	1	2	2	0	7	2	4
ENSMUSG00000033953	341	915	766	1329	1096	208	649
ENSMUSG00000078970	43	114	121	141	126	47	110
ENSMUSG00000020116	58	187	139	325	233	64	171
ENSMUSG00000000581	154	323	326	514	438	132	256
ENSMUSG00000082797	3	0	3	1	0	1	9
ENSMUSG00000126058	5	5	8	0	3	3	7
ENSMUSG00000126097	1	5	5	0	1	7	11
ENSMUSG00000142405	6	1	4	1	2	11	19
ENSMUSG00000126675	1	10	20	7	5	24	13
ENSMUSG00002075230	0	0	0	5	0	0	3
ENSMUSG00000082411	7	2	4	0	0	3	5
ENSMUSG00000132344	0	2	2	0	0	2	2
ENSMUSG00000141123	6	10	18	3	4	6	18
ENSMUSG00000016984	53	103	138	179	192	56	104
ENSMUSG00000086468	37	42	37	26	4	40	37
ENSMUSG00000084413	0	0	4	1	4	0	3
ENSMUSG00000137912	1	3	0	0	1	0	0
ENSMUSG00000132038	1	2	8	0	0	0	2
ENSMUSG00000132108	6	2	6	6	6	3	9
ENSMUSG00000085453	21	20	23	20	13	16	24
ENSMUSG00000080826	1	1	0	0	1	0	1
ENSMUSG00000129938	11	7	16	43	34	32	10
ENSMUSG00000081302	5	5	13	0	1	6	20
ENSMUSG00000102178	1	0	3	3	0	6	0
ENSMUSG00000085675	25	22	34	4	18	35	32
ENSMUSG00000082852	7	1	4	1	4	8	7
ENSMUSG00000081101	2	0	3	0	7	6	5
ENSMUSG00000085806	4	0	7	1	0	6	2
ENSMUSG00000133926	11	10	8	4	11	7	17
ENSMUSG00000065384	0	0	0	0	0	0	2
ENSMUSG00000099449	1	1	2	3	1	1	1
ENSMUSG00000133972	0	5	4	2	5	2	6
ENSMUSG00000089390	3	0	4	3	0	0	1
ENSMUSG00000085743	20	9	39	7	6	23	36
ENSMUSG00000020160	160	180	243	461	289	85	189
ENSMUSG00000104184	11	10	14	6	14	18	15
ENSMUSG00000104244	11	9	16	3	12	15	2
ENSMUSG00000129887	0	0	2	1	0	0	2
ENSMUSG00000103828	18	9	10	18	12	12	14
ENSMUSG00000084085	1	0	1	1	1	0	2
ENSMUSG00000087507	16	26	22	43	14	22	29
ENSMUSG00000129967	0	0	0	0	0	1	3
ENSMUSG00000102585	3	1	0	0	2	6	5
ENSMUSG00000130008	0	0	0	1	0	0	0
ENSMUSG00000140255	5	3	8	4	11	11	9
ENSMUSG00000081054	0	0	1	2	0	7	4
ENSMUSG00000082737	8	15	8	0	4	19	6
ENSMUSG00000140128	0	0	0	0	0	2	0
ENSMUSG00000132956	4	1	5	1	0	8	3
ENSMUSG00000129422	23	11	12	9	8	10	28
ENSMUSG00000086911	9	7	31	13	8	31	18
ENSMUSG00000089210	1	2	0	0	0	1	3
ENSMUSG00000138860	3	1	4	6	2	5	11
ENSMUSG00000082100	6	7	1	4	0	3	1
ENSMUSG00000083601	3	0	7	0	1	4	5
ENSMUSG00000081820	2	0	0	0	0	0	0
ENSMUSG00000133616	10	6	7	2	2	1	8
ENSMUSG00000133692	2	1	5	0	3	2	1
ENSMUSG00000133728	8	0	5	0	0	1	8
ENSMUSG00000133653	4	2	3	3	0	5	1
ENSMUSG00000124231	17	13	20	4	6	2	28
ENSMUSG00000124310	1	2	6	4	0	1	1
ENSMUSG00000045671	32	76	79	167	138	37	79
ENSMUSG00000124272	3	6	10	3	3	4	4
ENSMUSG00000138478	1	0	1	0	0	3	0
ENSMUSG00000130981	0	9	3	1	1	0	6
ENSMUSG00000020152	683	1411	1071	2576	1929	399	953
ENSMUSG00000122851	0	0	2	3	0	0	2
ENSMUSG00000130649	4	3	15	0	5	3	9
ENSMUSG00000081346	1	0	2	0	2	1	3
ENSMUSG00000085035	11	7	9	8	5	9	4
ENSMUSG00000084442	1	0	1	0	0	0	1
ENSMUSG00000020149	595	1351	1425	2708	2004	365	1076
ENSMUSG00000044066	118	315	284	465	446	87	270
ENSMUSG00000131270	1	0	4	0	6	0	0
ENSMUSG00000083792	1	1	0	0	0	0	0
ENSMUSG00000020142	19	46	59	78	86	24	40
ENSMUSG00000127260	8	0	6	5	3	4	1
ENSMUSG00000127302	2	2	1	0	0	3	4
ENSMUSG00000078965	0	0	0	0	0	0	0
ENSMUSG00000130489	1	0	0	7	2	5	9
ENSMUSG00000127036	0	0	0	1	0	0	0
ENSMUSG00000142692	0	0	2	0	0	1	0
ENSMUSG00000124387	2	2	1	0	1	2	0
ENSMUSG00000083878	0	0	0	0	0	0	0
ENSMUSG00000121213	2	2	1	0	1	2	3
ENSMUSG00000124468	4	1	2	0	1	0	1
ENSMUSG00000123902	6	13	26	11	2	8	19
ENSMUSG00000123939	6	7	10	3	0	4	8
ENSMUSG00000141258	3	0	2	3	0	0	1
ENSMUSG00000139559	1	0	2	12	2	3	4
ENSMUSG00000049800	184	495	439	794	544	169	357
ENSMUSG00000083555	11	0	4	0	4	5	9
ENSMUSG00000123998	0	5	4	0	1	5	0
ENSMUSG00000124033	0	3	3	0	0	1	2
ENSMUSG00000049659	229	435	441	955	671	186	391
ENSMUSG00000084252	9	3	17	13	4	18	12
ENSMUSG00000120343	20	10	7	20	22	11	3
ENSMUSG00000129234	31	34	33	42	48	33	63
ENSMUSG00000042363	366	590	554	1669	995	119	606
ENSMUSG00000086749	0	4	0	0	0	0	1
ENSMUSG00000082157	0	5	3	0	3	0	3
ENSMUSG00000064671	0	0	2	0	0	3	0
ENSMUSG00000129343	0	0	1	0	0	0	2
ENSMUSG00000129272	4	3	4	0	4	2	3
ENSMUSG00000129307	3	6	0	2	4	1	0
ENSMUSG00000126930	4	3	5	2	0	0	0
ENSMUSG00000126865	14	9	25	6	4	7	11
ENSMUSG00002075334	0	0	2	0	1	0	0
ENSMUSG00000126900	5	1	3	2	2	3	0
ENSMUSG00000123303	0	5	0	2	0	1	0
ENSMUSG00000020134	234	532	576	889	778	214	503
ENSMUSG00000125152	3	2	2	5	7	9	7
ENSMUSG00000084362	6	14	4	13	11	7	12
ENSMUSG00000143830	6	0	7	0	5	6	12
ENSMUSG00002076722	0	0	0	0	0	1	1
ENSMUSG00000084259	2	7	5	8	2	3	3
ENSMUSG00000082898	1	4	9	3	1	8	5
ENSMUSG00000020128	227	514	420	735	609	166	396
ENSMUSG00000089155	0	0	6	3	9	1	0
ENSMUSG00000081868	3	2	2	9	1	1	6
ENSMUSG00000084048	2	2	3	0	0	5	3
ENSMUSG00000001891	298	1341	438	1202	872	191	932
ENSMUSG00000089555	0	0	6	2	6	1	5
ENSMUSG00000087253	18	31	23	16	8	7	20
ENSMUSG00000130618	2	0	4	4	2	3	4
ENSMUSG00000084412	0	4	1	0	0	0	1
ENSMUSG00000082607	2	4	6	2	0	0	5
ENSMUSG00000082040	2	0	4	0	3	2	2
ENSMUSG00000078962	14	13	25	0	7	22	40
ENSMUSG00000020321	491	1651	756	1856	1549	319	1338
ENSMUSG00002076145	2	7	2	1	3	3	5
ENSMUSG00000020319	54	91	80	115	104	90	95
ENSMUSG00000144107	0	0	2	3	3	2	4
ENSMUSG00000083761	2	2	0	0	0	2	1
ENSMUSG00000084004	12	4	5	4	6	2	5
ENSMUSG00000082874	3	3	1	0	0	2	1
ENSMUSG00000005917	7	2	3	0	1	0	3
ENSMUSG00000125021	2	0	2	0	1	0	0
ENSMUSG00000042302	24	92	59	52	65	48	61
ENSMUSG00000134323	5	2	1	2	3	1	1
ENSMUSG00000140747	0	0	0	0	0	0	0
ENSMUSG00000123869	11	1	3	0	1	3	17
ENSMUSG00000083580	10	5	6	1	1	2	8
ENSMUSG00000134675	1	5	9	0	0	14	7
ENSMUSG00000126571	1	7	3	0	0	2	0
ENSMUSG00000085856	5	5	9	0	2	8	10
ENSMUSG00000135854	0	0	4	3	0	3	4
ENSMUSG00000085021	10	7	13	1	7	15	25
ENSMUSG00000049904	22	22	20	24	29	12	14
ENSMUSG00000143742	13	3	3	0	0	4	0
ENSMUSG00000086256	8	11	18	4	2	13	11
ENSMUSG00000083008	0	0	0	0	1	0	0
ENSMUSG00000143777	4	9	4	3	0	5	0
ENSMUSG00000136085	25	21	52	26	24	31	32
ENSMUSG00000136123	1	2	14	3	2	10	6
ENSMUSG00000085979	3	7	2	2	12	2	5
ENSMUSG00000085803	2	0	1	0	0	1	0
ENSMUSG00000084081	5	10	13	2	15	8	6
ENSMUSG00000051650	28	53	56	66	86	15	27
ENSMUSG00000131411	0	5	3	1	4	7	1
ENSMUSG00000082576	10	0	3	0	2	4	4
ENSMUSG00000098650	1	0	1	0	4	0	2
ENSMUSG00000092455	6	2	3	4	11	7	4
ENSMUSG00002074900	3	3	3	3	4	9	3
ENSMUSG00000092626	12	22	25	22	25	7	12
ENSMUSG00000065869	0	0	0	0	0	0	0
ENSMUSG00000135871	0	2	2	3	0	0	1
ENSMUSG00000051355	91	235	152	288	241	51	167
ENSMUSG00000133475	6	16	7	13	6	7	29
ENSMUSG00000121808	22	38	47	49	38	17	34
ENSMUSG00000044068	0	0	0	0	0	0	0
ENSMUSG00000007739	415	1048	920	1939	1576	247	749
ENSMUSG00000135206	5	9	17	24	2	16	12
ENSMUSG00000049811	26	50	46	45	34	27	44
ENSMUSG00000135158	5	5	6	6	5	11	11
ENSMUSG00000135119	4	3	5	3	0	3	11
ENSMUSG00002075325	0	0	0	6	2	2	1
ENSMUSG00000085665	9	9	14	10	9	6	26
ENSMUSG00000138381	4	0	10	6	0	2	5
ENSMUSG00000086366	9	5	10	8	4	10	14
ENSMUSG00000088495	0	1	0	0	0	1	5
ENSMUSG00000020290	436	815	1003	2160	1925	316	905
ENSMUSG00000056342	329	577	538	779	665	308	515
ENSMUSG00000065591	1	2	1	0	2	0	1
ENSMUSG00000020288	36	96	101	182	181	50	77
ENSMUSG00000086459	12	8	7	3	14	5	6
ENSMUSG00000106362	0	0	0	0	0	0	0
ENSMUSG00000020286	4	7	4	0	3	3	6
ENSMUSG00000137815	1	3	2	1	0	1	4
ENSMUSG00000085415	10	22	8	2	6	3	2
ENSMUSG00000042208	98	253	184	354	199	94	144
ENSMUSG00002075061	4	6	3	0	0	4	1
ENSMUSG00000127642	2	9	0	2	10	0	3
ENSMUSG00000020283	67	242	214	411	301	70	182
ENSMUSG00000020280	89	179	172	394	251	82	190
ENSMUSG00000020275	174	278	439	515	461	115	376
ENSMUSG00000127870	0	1	1	0	0	1	6
ENSMUSG00002075124	0	0	0	0	0	0	0
ENSMUSG00000123684	15	3	5	4	1	6	15
ENSMUSG00000020273	114	143	244	320	260	76	188
ENSMUSG00000084769	14	5	10	21	7	3	21
ENSMUSG00000084206	1	4	3	1	0	0	4
ENSMUSG00000140670	3	0	7	7	5	7	11
ENSMUSG00002075760	0	0	0	0	0	0	0
ENSMUSG00000140631	1	9	7	2	0	6	21
ENSMUSG00000055010	12	0	2	4	0	1	6
ENSMUSG00000140866	8	1	3	3	2	10	4
ENSMUSG00000085167	2	0	2	3	3	1	1
ENSMUSG00000000861	192	301	459	703	627	197	389
ENSMUSG00000140790	1	0	0	0	1	2	4
ENSMUSG00000086612	10	21	22	20	32	19	9
ENSMUSG00000085516	6	2	13	9	5	6	0
ENSMUSG00000120674	50	17	64	25	47	51	53
ENSMUSG00000086117	0	6	0	3	1	6	0
ENSMUSG00000122739	0	0	5	0	0	1	3
ENSMUSG00000122698	2	0	0	3	0	2	0
ENSMUSG00000087085	33	24	22	13	23	21	48
ENSMUSG00000086892	13	18	16	7	8	26	40
ENSMUSG00000138850	4	3	3	0	0	6	2
ENSMUSG00000138806	5	4	16	3	9	7	26
ENSMUSG00000081767	7	9	11	9	5	4	21
ENSMUSG00002076333	3	1	1	0	0	1	4
ENSMUSG00002075301	0	0	4	0	2	0	0
ENSMUSG00000073103	11	3	22	4	5	28	31
ENSMUSG00000128921	0	0	2	2	6	3	1
ENSMUSG00000087145	25	9	23	4	6	17	17
ENSMUSG00000136481	15	11	17	0	4	21	20
ENSMUSG00000132412	8	0	13	2	1	5	17
ENSMUSG00000133445	2	1	4	3	1	6	4
ENSMUSG00000033015	20	16	37	13	7	12	30
ENSMUSG00000077669	4	1	2	0	0	0	0
ENSMUSG00000086439	9	16	6	3	11	19	13
ENSMUSG00000032985	24	25	46	27	21	40	63
ENSMUSG00000064761	0	0	2	0	0	0	2
ENSMUSG00000139663	4	9	14	2	2	13	10
ENSMUSG00000143867	3	3	3	4	4	7	10
ENSMUSG00000134792	3	9	2	4	12	2	4
ENSMUSG00000099015	0	0	2	0	0	0	0
ENSMUSG00000127316	7	12	7	0	7	7	8
ENSMUSG00000135282	14	15	14	9	11	10	19
ENSMUSG00000119883	0	0	0	0	0	1	4
ENSMUSG00000120289	3	7	13	13	2	7	9
ENSMUSG00000004018	31	96	90	174	169	29	79
ENSMUSG00000081811	4	6	15	10	3	2	12
ENSMUSG00000064090	80	135	219	358	220	88	145
ENSMUSG00000068314	9	1	5	1	0	3	16
ENSMUSG00000082038	5	3	3	1	0	3	15
ENSMUSG00000069939	0	0	2	0	0	0	2
ENSMUSG00000122422	11	3	13	0	0	5	14
ENSMUSG00000082294	3	1	17	6	3	5	10
ENSMUSG00000080987	0	1	0	0	0	0	2
ENSMUSG00000131433	24	38	34	7	28	15	56
ENSMUSG00000083895	3	0	1	0	0	0	0
ENSMUSG00000131711	9	4	15	14	4	8	4
ENSMUSG00002074890	0	0	1	0	0	0	0
ENSMUSG00000088654	0	0	2	0	2	0	0
ENSMUSG00000129167	4	3	8	2	5	2	8
ENSMUSG00000129207	1	0	0	2	2	0	0
ENSMUSG00000119065	0	0	3	0	0	0	0
ENSMUSG00000080735	0	2	5	0	3	6	11
ENSMUSG00000081658	4	4	1	0	3	1	4
ENSMUSG00000082243	2	4	1	1	3	0	5
ENSMUSG00000127759	11	6	6	4	1	7	0
ENSMUSG00000084064	1	0	0	0	1	0	0
ENSMUSG00000124494	0	0	0	0	0	0	0
ENSMUSG00000083201	12	10	15	3	10	12	25
ENSMUSG00000032889	3	0	3	0	0	1	0
ENSMUSG00000141908	10	3	11	0	1	4	16
ENSMUSG00000084905	2	3	7	0	0	3	0
ENSMUSG00000032878	53	93	55	23	46	26	103
ENSMUSG00000137430	0	2	9	1	0	6	1
ENSMUSG00000084966	20	17	25	21	8	22	29
ENSMUSG00000133476	7	19	6	1	1	22	16
ENSMUSG00000076318	0	0	1	0	6	0	0
ENSMUSG00000106400	0	0	0	0	0	0	0
ENSMUSG00000065539	0	0	0	0	0	0	2
ENSMUSG00000065415	3	6	1	0	2	4	2
ENSMUSG00000020467	55	131	84	113	89	15	103
ENSMUSG00000143702	1	5	1	1	4	5	2
ENSMUSG00000081695	1	9	8	0	4	3	10
ENSMUSG00000131236	1	3	0	2	0	3	6
ENSMUSG00000123245	1	0	2	1	2	1	4
ENSMUSG00000123284	4	0	7	12	6	1	2
ENSMUSG00000020464	127	195	252	510	370	110	208
ENSMUSG00000086725	22	40	72	77	84	14	64
ENSMUSG00000020463	336	677	775	1464	1134	236	686
ENSMUSG00000020462	41	74	90	159	131	50	74
ENSMUSG00000131300	12	0	10	4	1	4	12
ENSMUSG00000083298	1	0	2	4	1	3	6
ENSMUSG00000080517	0	0	0	0	0	0	3
ENSMUSG00000080827	1	3	7	0	0	1	3
ENSMUSG00000082721	1	2	0	0	0	1	2
ENSMUSG00000032740	293	568	418	961	655	313	441
ENSMUSG00000032673	42	103	97	151	135	41	59
ENSMUSG00000085165	1	5	3	6	5	5	15
ENSMUSG00000121217	1	8	4	0	5	3	1
ENSMUSG00000020459	76	172	136	251	151	89	139
ENSMUSG00000020460	298	764	363	1062	883	206	409
ENSMUSG00000020461	11	17	24	18	17	18	45
ENSMUSG00000081575	3	7	2	1	3	2	2
ENSMUSG00000086707	3	2	3	0	4	2	1
ENSMUSG00000085893	0	1	3	2	2	7	17
ENSMUSG00000084850	15	19	22	11	8	16	32
ENSMUSG00000083917	8	14	14	1	5	13	13
ENSMUSG00000020458	548	1542	597	1810	1208	284	1476
ENSMUSG00000044072	52	59	90	55	57	68	120
ENSMUSG00000127047	0	0	4	6	4	0	1
ENSMUSG00000078157	21	5	28	26	24	22	27
ENSMUSG00000080851	3	5	2	11	4	4	1
ENSMUSG00000088135	2	0	0	0	0	0	0
ENSMUSG00000080906	8	9	9	5	8	2	5
ENSMUSG00000020315	617	1413	926	1665	1776	385	1050
ENSMUSG00000101872	3	6	2	0	5	1	3
ENSMUSG00000137395	5	0	2	2	0	7	6
ENSMUSG00000073073	11	31	24	17	21	31	44
ENSMUSG00000132519	5	0	0	2	2	0	1
ENSMUSG00000040919	7	2	11	0	2	14	29
ENSMUSG00000060923	27	143	18	48	61	12	97
ENSMUSG00000081712	0	0	3	0	2	0	22
ENSMUSG00000082078	0	7	6	2	0	5	4
ENSMUSG00000081887	14	2	9	4	11	5	5
ENSMUSG00000083655	0	2	3	1	2	2	1
ENSMUSG00000087474	9	1	5	0	3	4	12
ENSMUSG00000083990	0	0	0	0	0	0	0
ENSMUSG00000119957	18	4	21	15	3	11	19
ENSMUSG00000040850	301	799	397	782	779	275	658
ENSMUSG00000129955	4	0	3	8	5	0	6
ENSMUSG00000086986	2	4	5	0	0	4	1
ENSMUSG00000043999	10	20	17	7	7	17	14
ENSMUSG00000020305	78	169	242	271	226	88	192
ENSMUSG00000084146	2	5	6	0	2	7	9
ENSMUSG00000020311	83	135	114	150	120	81	93
ENSMUSG00000020309	42	132	190	347	294	75	124
ENSMUSG00000139099	9	8	10	2	7	7	16
ENSMUSG00000082213	0	3	5	1	0	5	2
ENSMUSG00000139137	8	1	1	0	2	2	6
ENSMUSG00000082049	6	1	7	4	0	5	10
ENSMUSG00000140187	2	5	13	3	2	1	9
ENSMUSG00000079890	4	3	9	18	2	2	23
ENSMUSG00000020303	16	27	40	28	45	14	29
ENSMUSG00000131620	3	6	27	12	12	13	19
ENSMUSG00000131662	1	8	10	0	2	2	6
ENSMUSG00000134721	4	1	5	2	0	3	0
ENSMUSG00000125317	1	3	0	0	0	0	7
ENSMUSG00000120364	3	2	13	0	10	10	6
ENSMUSG00000133866	6	7	10	3	1	6	5
ENSMUSG00000126020	5	0	11	5	4	0	0
ENSMUSG00000125778	2	4	2	0	0	1	0
ENSMUSG00000044502	78	385	120	225	267	54	261
ENSMUSG00000121021	4	2	5	6	3	2	2
ENSMUSG00000138816	8	4	8	1	2	2	18
ENSMUSG00000103635	0	0	0	0	0	2	0
ENSMUSG00000143189	10	0	7	2	2	11	6
ENSMUSG00000133163	3	0	3	3	0	0	1
ENSMUSG00000085772	27	23	34	18	29	32	40
ENSMUSG00000120889	3	3	1	5	2	9	14
ENSMUSG00000133247	5	0	3	3	0	2	2
ENSMUSG00000133204	3	7	0	0	0	1	5
ENSMUSG00000122779	2	1	7	1	2	3	4
ENSMUSG00000122866	6	0	0	0	0	1	0
ENSMUSG00000086335	13	4	20	11	8	11	14
ENSMUSG00000129238	4	3	21	3	2	6	6
ENSMUSG00000120081	10	21	28	28	46	12	22
ENSMUSG00000020300	215	370	464	695	754	217	457
ENSMUSG00000138704	5	1	8	8	2	4	12
ENSMUSG00000020299	9	3	17	0	6	5	10
ENSMUSG00000020297	15	18	28	9	17	9	18
ENSMUSG00000086386	29	11	44	11	21	24	52
ENSMUSG00000136016	11	13	20	13	21	21	41
ENSMUSG00000081613	2	1	2	0	0	0	0
ENSMUSG00000020279	18	38	15	65	12	11	22
ENSMUSG00000040767	51	82	91	196	139	33	81
ENSMUSG00000020282	101	254	59	144	172	24	109
ENSMUSG00000136236	0	0	0	0	0	0	3
ENSMUSG00000020289	162	349	306	603	416	133	294
ENSMUSG00000020287	41	132	118	149	158	62	118
ENSMUSG00000136132	0	0	1	0	0	0	0
ENSMUSG00000055609	2	1	4	1	8	2	3
ENSMUSG00000069919	4192	14133	11396	30174	21085	4754	10450
ENSMUSG00000073063	31	80	110	238	237	59	71
ENSMUSG00000136199	36	57	101	170	99	48	56
ENSMUSG00000136364	0	1	0	0	0	0	0
ENSMUSG00000069917	1629	5523	4616	12224	8509	1869	3942
ENSMUSG00000020295	3	1	7	9	11	0	9
ENSMUSG00000040711	203	502	313	269	584	172	301
ENSMUSG00000136167	6	2	3	3	0	1	5
ENSMUSG00000136048	2	6	4	0	1	3	0
ENSMUSG00000044949	26	85	45	79	82	10	48
ENSMUSG00000136089	9	30	26	25	32	7	8
ENSMUSG00000044056	8	0	11	2	18	7	4
ENSMUSG00000020272	350	712	703	1745	1306	147	609
ENSMUSG00000124499	6	5	14	16	17	7	6
ENSMUSG00000129893	5	1	6	13	14	5	9
ENSMUSG00000020271	366	947	860	1597	1350	212	703
ENSMUSG00000098054	0	0	3	1	0	2	6
ENSMUSG00000127794	2	3	5	3	2	2	13
ENSMUSG00000085676	0	0	3	0	2	0	1
ENSMUSG00000020270	7	3	3	0	0	4	4
ENSMUSG00000083303	2	3	6	0	1	6	3
ENSMUSG00000085402	3	0	4	1	6	1	1
ENSMUSG00000081254	0	1	0	0	0	0	0
ENSMUSG00000141519	5	0	1	0	0	4	0
ENSMUSG00000141560	3	4	3	0	0	0	3
ENSMUSG00000132340	3	2	1	0	5	0	6
ENSMUSG00002075522	0	0	5	3	0	0	0
ENSMUSG00000081076	3	0	12	2	0	3	6
ENSMUSG00000087318	4	0	9	4	0	2	5
ENSMUSG00000135181	2	1	2	5	2	1	2
ENSMUSG00000057967	10	1	10	0	4	8	8
ENSMUSG00000126804	1	5	4	1	0	0	7
ENSMUSG00000057113	527	1248	958	2401	1669	359	772
ENSMUSG00000099902	2	0	0	0	0	6	6
ENSMUSG00000040610	2	0	0	4	0	3	1
ENSMUSG00000087501	10	1	8	0	0	5	12
ENSMUSG00000040594	68	84	65	78	86	79	94
ENSMUSG00000098456	2	2	4	0	1	12	2
ENSMUSG00000069913	1	1	3	4	3	7	6
ENSMUSG00000138267	4	5	6	1	1	4	7
ENSMUSG00000083471	1	0	1	1	1	0	3
ENSMUSG00000128007	10	6	9	8	0	6	0
ENSMUSG00000120610	23	13	28	20	18	19	24
ENSMUSG00000120165	30	23	40	24	8	25	32
ENSMUSG00000020159	13	7	13	2	18	7	11
ENSMUSG00000073052	7	5	31	2	2	10	40
ENSMUSG00000053519	15	5	32	6	11	10	34
ENSMUSG00000143077	0	0	0	0	0	3	0
ENSMUSG00000085240	9	7	11	5	9	5	14
ENSMUSG00000087328	6	0	0	0	0	1	0
ENSMUSG00000143035	2	0	0	0	1	1	3
ENSMUSG00000139257	0	2	4	3	0	6	3
ENSMUSG00000130964	3	1	9	4	2	0	6
ENSMUSG00000130997	0	1	0	1	4	1	0
ENSMUSG00000127687	6	2	4	0	1	1	3
ENSMUSG00000020155	20	11	14	12	13	9	17
ENSMUSG00000085684	20	15	29	12	19	8	24
ENSMUSG00000135956	9	0	16	4	2	8	6
ENSMUSG00000002699	528	733	789	2308	1216	213	601
ENSMUSG00000124487	4	0	0	0	3	1	12
ENSMUSG00000086243	2	2	13	5	6	4	7
ENSMUSG00000127526	10	6	23	5	1	10	8
ENSMUSG00000047861	5	0	2	2	2	0	0
ENSMUSG00000020143	736	988	1136	2560	2083	287	931
ENSMUSG00000087122	4	7	9	9	7	5	7
ENSMUSG00000069911	52	46	93	89	110	35	114
ENSMUSG00000130193	2	3	2	6	10	11	2
ENSMUSG00000135533	11	26	23	16	18	4	17
ENSMUSG00000120384	23	21	40	14	21	11	45
ENSMUSG00000069910	55	67	123	211	181	59	94
ENSMUSG00000120536	4	0	3	0	0	2	0
ENSMUSG00000077543	0	0	0	0	0	0	5
ENSMUSG00000085090	4	1	9	0	0	3	7
ENSMUSG00000119023	0	2	0	0	0	0	0
ENSMUSG00000127679	2	0	0	0	1	0	3
